episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
168,38012,-266.25,491,21.8,0.979,0.0683,0.4184,0.494,0.9005,0.0049,0.0709,0.2029,-0.4619,A,0.0869,0.295,0.248,0.124,0.04
169,38943,-597.92,931,10.3,0.7552,0.1533,0.4856,0.4073,0.7662,0.0373,0.0684,0.144,-0.3537,A,0.0957,0.297,0.249,0.124,0.04
170,39777,-298.68,834,31.2,0.7334,0.1115,0.4911,0.463,0.845,0.0964,0.1491,0.1459,-0.4471,A,0.082,0.299,0.25,0.125,0.04
171,40067,45.41,290,58.6,0.7551,0.1498,0.4603,0.4797,0.857,0.1311,0.4075,0.1477,-0.4593,A,0.0768,0.3,0.25,0.125,0.04
172,40726,-597.61,659,0.0,0.0,0.0,0.3987,0.5225,0.9097,0.0,0.0,0.1527,-0.4992,A,0.0828,0.302,0.251,0.125,0.04
173,41546,-655.05,820,0.0,0.0,0.0,0.3863,0.5694,0.9534,0.0,0.0,0.3177,-0.581,A,0.1102,0.304,0.252,0.126,0.04
174,41972,246.3,426,65.7,0.7143,0.1773,0.4923,0.5279,0.8993,0.4148,0.4481,0.2242,-0.5536,A,0.106,0.305,0.252,0.126,0.04
175,43169,-756.97,1197,5.5,0.9355,0.0658,0.4027,0.5135,0.8994,0.0027,0.0179,0.3542,-0.4991,A,0.0861,0.308,0.254,0.127,0.041
176,44463,-653.1,1294,6.3,0.964,0.0225,0.3582,0.5164,0.9649,0.0085,0.0106,0.433,-0.4919,A,0.1053,0.311,0.256,0.128,0.041
177,44975,-189.98,512,20.7,1.0833,0.0341,0.4228,0.4865,0.9102,0.0019,0.0425,0.3931,-0.4479,A,0.1119,0.312,0.256,0.128,0.041
178,46251,-488.66,1276,15.8,1.0319,0.0541,0.4187,0.4871,0.9178,0.0025,0.0452,0.414,-0.4494,A,0.0817,0.316,0.258,0.129,0.042
179,47244,-553.71,993,10.6,1.0749,0.018,0.3955,0.5098,0.9258,0.0006,0.0165,0.3506,-0.4836,A,0.1035,0.318,0.259,0.13,0.042
180,49664,-894.79,2420,23.0,0.9348,0.0838,0.435,0.5397,0.9339,0.0142,0.0947,0.3787,-0.5472,A,0.1152,0.324,0.262,0.131,0.042
181,50908,-381.84,1244,19.3,0.8652,0.0566,0.4057,0.5222,0.9336,0.1081,0.0562,0.3888,-0.5076,A,0.1131,0.327,0.264,0.132,0.043
182,51218,476.23,310,96.8,0.6421,0.1673,0.4966,0.4542,0.7839,0.8475,0.6832,0.2864,-0.4146,A,0.1095,0.328,0.264,0.132,0.043
183,51641,554.12,423,98.6,0.6746,0.1526,0.4569,0.4589,0.8281,0.5249,0.6683,0.3121,-0.4262,A,0.0842,0.329,0.265,0.132,0.043
184,51806,-150.49,165,0.0,0.0,0.0,0.4716,0.4811,0.8053,0.0,0.0,0.2,-0.4541,A,0.1026,0.33,0.265,0.132,0.043
185,52806,-664.34,1000,0.0,0.0,0.0,0.4146,0.5368,0.9592,0.0,0.0,0.3821,-0.5261,A,0.097,0.332,0.266,0.133,0.043
186,53301,-51.46,495,44.6,0.7359,0.1052,0.4689,0.5303,0.8985,0.1781,0.215,0.2154,-0.5595,A,0.1111,0.333,0.267,0.133,0.043
187,54119,-492.6,818,14.4,0.9109,0.0952,0.42,0.5673,0.9629,0.0068,0.0659,0.3083,-0.5903,A,0.1081,0.335,0.268,0.134,0.044
188,55018,-484.75,899,10.6,1.104,0.0512,0.4032,0.4797,0.8912,0.0008,0.029,0.3287,-0.4291,A,0.1174,0.338,0.269,0.134,0.044
189,56080,-803.94,1062,1.2,1.238,0.0259,0.4233,0.5385,0.9503,0.0,0.0022,0.2999,-0.5363,A,0.1221,0.34,0.27,0.135,0.044
190,56494,-339.72,414,0.0,0.0,0.0,0.4497,0.4625,0.8196,0.0,0.0,0.2116,-0.4179,A,0.1264,0.341,0.271,0.135,0.044
191,56817,-224.36,323,1.5,1.0053,0.0379,0.4757,0.468,0.8376,0.0002,0.0034,0.3293,-0.4272,A,0.1098,0.342,0.271,0.136,0.044
192,57802,-816.41,985,1.1,1.1835,0.0256,0.4254,0.584,0.9178,0.0,0.002,0.3321,-0.6219,A,0.1302,0.345,0.272,0.136,0.044
193,58391,-215.69,589,19.2,1.0335,0.0477,0.4707,0.4474,0.8767,0.0019,0.0483,0.3826,-0.4069,A,0.103,0.346,0.273,0.136,0.045
194,58844,321.28,453,93.4,0.9124,0.0779,0.4383,0.4538,0.9155,0.0786,0.3479,0.3259,-0.3981,A,0.1077,0.347,0.274,0.137,0.045
195,60984,-694.04,2140,22.5,1.0405,0.0455,0.4406,0.4795,0.894,0.0025,0.0555,0.3998,-0.4482,A,0.1297,0.352,0.276,0.138,0.045
196,61822,-432.34,838,11.3,0.885,0.0638,0.4422,0.4666,0.8648,0.007,0.0361,0.3404,-0.4316,A,0.126,0.355,0.277,0.139,0.045
197,61971,2.76,149,70.5,1.0463,0.0384,0.4876,0.4396,0.7278,0.096,0.1544,0.2751,-0.3872,A,0.101,0.355,0.277,0.139,0.045
198,63212,-276.58,1241,33.8,0.9224,0.0687,0.4404,0.5112,0.8723,0.03,0.118,0.3797,-0.4994,A,0.1154,0.358,0.279,0.14,0.046
199,65413,-432.41,2201,30.8,0.9011,0.0722,0.4228,0.5283,0.9359,0.0243,0.11,0.4225,-0.5196,A,0.1368,0.364,0.282,0.141,0.046
200,66184,25.78,771,40.9,0.8492,0.0953,0.4539,0.4432,0.8501,0.149,0.1812,0.3524,-0.3933,A,0.1149,0.365,0.283,0.141,0.047
201,67106,47.74,922,36.0,0.7172,0.0603,0.4122,0.4978,0.9392,0.177,0.1101,0.4131,-0.4665,A,0.1155,0.368,0.284,0.142,0.047
202,68481,125.18,1375,34.8,0.6275,0.0933,0.3978,0.5331,0.9348,0.2861,0.1463,0.3864,-0.5351,A,0.0971,0.371,0.286,0.143,0.047
203,69584,-779.92,1103,0.9,0.9341,0.0057,0.4317,0.5384,0.9228,0.0002,0.0011,0.3678,-0.5376,A,0.1241,0.374,0.287,0.143,0.047
204,72584,38.14,3000,37.8,0.8354,0.0925,0.3877,0.5548,0.9499,0.1089,0.1684,0.4424,-0.5585,A,0.0978,0.381,0.291,0.145,0.048
205,73185,386.47,601,80.0,0.8616,0.0611,0.4544,0.4697,0.9141,0.3295,0.2426,0.2936,-0.4384,A,0.1149,0.383,0.291,0.146,0.048
206,76185,-401.94,3000,24.3,0.7574,0.0822,0.3732,0.5551,0.9846,0.1187,0.0955,0.471,-0.5523,A,0.1161,0.39,0.295,0.148,0.049
207,79185,275.69,3000,36.1,0.778,0.0659,0.4065,0.5591,0.9731,0.2577,0.1187,0.4446,-0.5728,A,0.1494,0.398,0.299,0.149,0.05
208,79756,95.79,571,44.3,0.6646,0.1314,0.499,0.4465,0.8663,0.2439,0.263,0.2527,-0.4074,A,0.1459,0.399,0.3,0.15,0.05
209,80462,-447.15,706,13.7,1.0112,0.0703,0.4174,0.54,0.9703,0.0015,0.0456,0.2497,-0.5359,B,0.1129,0.401,0.3,0.15,0.05
210,80579,29.16,117,92.3,0.8954,0.0516,0.5388,0.4638,0.6174,0.4764,0.2531,0.2661,-0.4395,B,0.1042,0.401,0.3,0.15,0.05
211,81527,508.48,948,54.2,0.6555,0.1386,0.4181,0.5865,0.9725,0.5808,0.2969,0.294,-0.6345,B,0.1485,0.402,0.301,0.151,0.05
212,82524,-830.54,997,0.0,0.0,0.0,0.4684,0.5192,0.939,0.0,0.0,0.2307,-0.5232,B,0.1292,0.403,0.302,0.152,0.051
213,85524,-466.45,3000,29.0,0.8258,0.0621,0.407,0.5761,0.972,0.1395,0.0914,0.4432,-0.6013,B,0.1407,0.407,0.305,0.153,0.051
214,87265,-167.91,1741,27.1,0.7529,0.1437,0.3972,0.5171,0.9633,0.1296,0.1661,0.361,-0.4901,B,0.113,0.409,0.306,0.155,0.052
215,87471,-60.33,206,43.2,1.1362,0.0062,0.4909,0.5129,0.8661,0.0021,0.0549,0.3558,-0.5264,B,0.1459,0.409,0.306,0.155,0.052
216,88388,208.51,917,49.0,0.7766,0.1108,0.4057,0.593,0.9606,0.2179,0.2474,0.4476,-0.6326,B,0.1332,0.41,0.307,0.155,0.052
217,91388,266.61,3000,38.8,0.853,0.0956,0.3871,0.5418,0.9821,0.1091,0.1764,0.4617,-0.5281,B,0.1429,0.414,0.309,0.157,0.052
218,92604,-426.99,1216,29.4,0.8631,0.0357,0.3977,0.544,0.9767,0.016,0.0607,0.342,-0.5451,B,0.1324,0.416,0.31,0.158,0.053
219,93094,-1.67,490,43.9,0.9458,0.0859,0.4276,0.4664,0.9246,0.013,0.1792,0.3639,-0.4385,B,0.142,0.416,0.311,0.158,0.053
220,94581,399.31,1487,46.9,0.7856,0.123,0.4017,0.5279,0.9578,0.1847,0.2634,0.4209,-0.5152,B,0.1273,0.418,0.312,0.159,0.053
221,95016,-281.55,435,20.5,1.0228,0.0344,0.4252,0.5499,0.9187,0.036,0.042,0.2322,-0.5605,B,0.1077,0.419,0.313,0.159,0.053
222,95340,-283.76,324,0.0,0.0,0.0,0.4448,0.5512,0.8051,0.0,0.0,0.3242,-0.5717,B,0.1035,0.419,0.313,0.16,0.053
223,98340,-62.63,3000,33.7,0.796,0.0624,0.4033,0.5411,0.9706,0.1583,0.1035,0.4357,-0.5369,B,0.1493,0.423,0.315,0.161,0.054
224,98614,395.56,274,99.3,0.639,0.1879,0.4073,0.4678,0.8992,0.4945,0.7814,0.2912,-0.4168,B,0.155,0.423,0.316,0.162,0.054
225,98852,-159.79,238,10.1,1.1744,0.0154,0.5312,0.4661,0.8184,0.0006,0.0151,0.3004,-0.4539,B,0.1255,0.424,0.316,0.162,0.054
226,99632,213.32,780,51.3,0.7211,0.1034,0.4322,0.5097,0.9013,0.2445,0.2441,0.3431,-0.4905,B,0.121,0.425,0.316,0.162,0.054
227,100152,-297.42,520,16.2,0.7885,0.0638,0.5174,0.4999,0.841,0.1113,0.0501,0.2403,-0.5104,B,0.1091,0.425,0.317,0.163,0.054
228,102319,-707.27,2167,18.6,0.7143,0.1159,0.4343,0.5426,0.9512,0.1499,0.0965,0.334,-0.5527,B,0.1206,0.428,0.319,0.164,0.055
229,103601,379.73,1282,42.0,0.6721,0.1261,0.4469,0.5376,0.9419,0.3303,0.2391,0.4342,-0.5527,B,0.1531,0.429,0.32,0.165,0.055
230,105025,-219.48,1424,28.9,0.7767,0.1084,0.4292,0.5731,0.9635,0.1181,0.135,0.4326,-0.5967,B,0.1354,0.431,0.321,0.166,0.055
231,105377,-285.48,352,12.2,0.9997,0.0348,0.5624,0.4321,0.6894,0.0044,0.0256,0.1382,-0.4133,B,0.1355,0.432,0.321,0.166,0.055
232,106271,222.6,894,63.5,0.8066,0.1213,0.471,0.5153,0.8475,0.2164,0.336,0.2297,-0.5341,B,0.1445,0.433,0.322,0.166,0.055
233,106998,-558.39,727,5.4,0.9597,0.0118,0.4069,0.5386,0.9322,0.0167,0.0075,0.2542,-0.534,B,0.1438,0.434,0.322,0.167,0.056
234,107721,-451.2,723,15.2,0.9087,0.0512,0.4518,0.5259,0.9132,0.0385,0.0428,0.2341,-0.514,B,0.1232,0.435,0.323,0.167,0.056
235,107918,-38.14,197,44.2,0.9094,0.0841,0.5367,0.4649,0.8374,0.0278,0.1831,0.2854,-0.4571,B,0.1504,0.435,0.323,0.167,0.056
236,109722,-462.49,1804,32.6,0.9365,0.0568,0.4342,0.552,0.937,0.0201,0.0926,0.4078,-0.5667,B,0.1374,0.437,0.325,0.169,0.056
237,110962,-441.94,1240,30.8,0.7968,0.0989,0.4887,0.503,0.8012,0.113,0.1399,0.2075,-0.5028,B,0.1626,0.439,0.326,0.169,0.056
238,111184,205.76,222,86.0,0.617,0.1366,0.4867,0.4924,0.723,0.5321,0.5389,0.3024,-0.4778,B,0.1466,0.439,0.326,0.169,0.056
239,111867,-188.5,683,21.2,0.5686,0.028,0.4731,0.5177,0.8995,0.2779,0.0398,0.3206,-0.529,B,0.1152,0.44,0.327,0.17,0.057
240,112842,-790.17,975,6.7,0.7885,0.109,0.4318,0.6141,0.9241,0.0259,0.0334,0.3213,-0.6875,B,0.1147,0.441,0.327,0.171,0.057
241,113865,-730.43,1023,6.4,0.8031,0.0791,0.4142,0.5964,0.9206,0.0376,0.0259,0.3729,-0.6426,B,0.1356,0.442,0.328,0.171,0.057
242,114570,-379.94,705,12.1,0.8015,0.1453,0.4397,0.5423,0.9258,0.0302,0.0779,0.3504,-0.5504,B,0.1169,0.443,0.329,0.172,0.057
243,115238,-420.24,668,6.3,0.6534,0.0631,0.4412,0.5353,0.9142,0.0677,0.0205,0.3421,-0.5475,B,0.1558,0.444,0.329,0.172,0.057
244,116238,-820.41,1000,0.0,0.0,0.0,0.4146,0.666,0.985,0.0,0.0,0.4494,-0.7623,B,0.1427,0.445,0.33,0.173,0.058
245,116942,-401.59,704,14.6,0.9142,0.0904,0.421,0.6095,0.9589,0.0216,0.0632,0.4331,-0.6712,B,0.1221,0.446,0.331,0.173,0.058
246,118220,95.0,1278,57.3,0.8287,0.0825,0.4594,0.5903,0.9598,0.1141,0.2287,0.3541,-0.6489,B,0.1407,0.448,0.332,0.174,0.058
247,118636,278.95,416,84.1,0.8359,0.1192,0.4288,0.5407,0.9218,0.0942,0.4691,0.3962,-0.5434,B,0.1204,0.448,0.332,0.174,0.058
248,119663,-493.15,1027,16.7,0.8967,0.0984,0.3812,0.6157,0.975,0.0276,0.074,0.4569,-0.6581,B,0.1413,0.45,0.333,0.175,0.058
249,121101,800.76,1438,50.8,0.6977,0.1338,0.4187,0.563,0.9468,0.4936,0.3072,0.3858,-0.579,B,0.1402,0.451,0.334,0.176,0.059
250,122488,-1049.29,1387,2.3,1.203,0.0173,0.4091,0.5637,0.9585,0.0,0.0035,0.3269,-0.5825,B,0.1185,0.453,0.335,0.177,0.059
251,122642,141.81,154,95.5,0.6649,0.1262,0.4914,0.4707,0.7876,0.4544,0.4998,0.2599,-0.4431,B,0.1297,0.453,0.336,0.177,0.059
252,124494,906.3,1852,40.3,0.5289,0.1714,0.3871,0.5424,0.9659,0.518,0.2884,0.3579,-0.5375,B,0.1401,0.456,0.337,0.178,0.059
253,126675,1076.98,2181,51.7,0.682,0.1244,0.406,0.5615,0.955,0.425,0.2931,0.369,-0.5727,B,0.1139,0.458,0.339,0.179,0.06
254,127675,-653.87,1000,0.0,0.0,0.0,0.43,0.5608,0.9729,0.0,0.0,0.4387,-0.579,B,0.1142,0.46,0.34,0.18,0.06
255,128391,577.82,716,81.8,0.6822,0.052,0.4314,0.5833,0.9573,0.5291,0.2333,0.3985,-0.6332,B,0.1284,0.46,0.34,0.18,0.06
256,128970,467.31,579,81.5,0.6845,0.1598,0.4788,0.5753,0.8362,0.4495,0.5939,0.2834,-0.6569,B,0.1688,0.461,0.341,0.181,0.06
257,130744,-1135.05,1774,4.5,0.8819,0.0392,0.4018,0.5523,0.9711,0.0114,0.0099,0.3746,-0.5602,B,0.1579,0.463,0.342,0.182,0.061
258,132152,-620.46,1408,27.4,0.8021,0.0831,0.4554,0.5643,0.9035,0.0452,0.1103,0.2789,-0.5924,B,0.1566,0.465,0.343,0.183,0.061
259,133071,-487.51,919,27.3,0.9967,0.0395,0.4737,0.5438,0.9186,0.0046,0.0598,0.242,-0.5596,B,0.1177,0.466,0.344,0.183,0.061
260,133386,142.24,315,82.9,0.9831,0.0662,0.4519,0.4776,0.9203,0.0206,0.2699,0.3651,-0.4516,B,0.1339,0.467,0.344,0.183,0.061
261,135143,644.09,1757,39.0,0.5947,0.1661,0.4535,0.5292,0.9178,0.4636,0.2725,0.3377,-0.54,B,0.1196,0.469,0.346,0.184,0.061
262,135542,-289.88,399,0.0,0.0,0.0,0.422,0.4474,0.8802,0.0,0.0,0.2374,-0.379,B,0.1707,0.469,0.346,0.185,0.062
263,136148,-472.14,606,6.3,1.0823,0.0401,0.4238,0.5478,0.9012,0.0003,0.0139,0.2531,-0.5438,B,0.1693,0.47,0.347,0.185,0.062
264,137343,155.88,1195,60.8,0.9085,0.0756,0.462,0.4993,0.8937,0.0438,0.2273,0.3253,-0.4954,B,0.1269,0.472,0.348,0.186,0.062
265,140343,649.96,3000,43.8,0.7506,0.0965,0.3955,0.5762,0.9863,0.2471,0.1965,0.4432,-0.601,B,0.1685,0.475,0.35,0.188,0.063
266,140847,354.81,504,70.0,0.7348,0.0588,0.4405,0.5548,0.9454,0.5165,0.2094,0.4019,-0.5743,B,0.1488,0.476,0.351,0.188,0.063
267,141241,56.88,394,68.8,0.9121,0.0758,0.4323,0.4809,0.7792,0.0735,0.257,0.2251,-0.4431,B,0.1508,0.477,0.351,0.188,0.063
268,141785,-428.78,544,5.3,0.9574,0.0169,0.4393,0.6479,0.9527,0.0012,0.0082,0.4497,-0.7567,B,0.151,0.477,0.351,0.189,0.063
269,142544,-291.72,759,26.9,0.8728,0.0926,0.4337,0.5915,0.9451,0.024,0.1181,0.3939,-0.6421,B,0.1375,0.478,0.352,0.189,0.063
270,143780,-137.23,1236,20.6,0.3651,0.0598,0.4084,0.6081,0.9424,0.4244,0.0675,0.4209,-0.6591,B,0.1698,0.48,0.353,0.19,0.063
271,145146,-927.46,1366,3.6,0.7353,0.059,0.4086,0.5853,0.9374,0.0208,0.0112,0.4114,-0.6139,B,0.1311,0.481,0.354,0.191,0.064
272,146840,-1018.05,1694,6.3,0.5881,0.0042,0.3973,0.5936,0.9547,0.0692,0.0078,0.4155,-0.6278,B,0.1605,0.484,0.356,0.192,0.064
273,147656,-456.15,816,16.4,0.9634,0.0497,0.432,0.5111,0.9012,0.0111,0.0442,0.2881,-0.5024,B,0.142,0.485,0.356,0.192,0.064
274,148318,-495.75,662,1.1,1.2785,0.0096,0.4018,0.5747,0.9232,0.0,0.0014,0.3913,-0.5982,B,0.1166,0.485,0.357,0.193,0.064
275,148698,-256.03,380,5.3,1.0974,0.014,0.4496,0.5044,0.8285,0.0004,0.0077,0.375,-0.4963,B,0.1394,0.486,0.357,0.193,0.064
276,149270,-421.87,572,0.0,0.0,0.0,0.3893,0.5592,0.9348,0.0,0.0,0.3751,-0.5626,B,0.1412,0.487,0.358,0.193,0.064
277,151215,-156.38,1945,39.1,0.9413,0.0767,0.3969,0.5105,0.9519,0.0427,0.1469,0.351,-0.4822,B,0.1538,0.489,0.359,0.195,0.065
278,152141,-206.32,926,40.0,0.955,0.0589,0.4455,0.532,0.932,0.045,0.1244,0.307,-0.5362,B,0.1777,0.49,0.36,0.195,0.065
279,152479,110.89,338,47.3,0.6188,0.0223,0.462,0.5505,0.9208,0.5016,0.0823,0.4343,-0.579,B,0.116,0.491,0.36,0.195,0.065
280,152929,-368.17,450,0.7,1.0488,0.0029,0.4119,0.559,0.926,0.0,0.0008,0.3034,-0.5699,B,0.1398,0.491,0.361,0.196,0.065
281,153257,-237.58,328,0.0,0.0,0.0,0.4305,0.5471,0.9361,0.0,0.0,0.3871,-0.5491,B,0.1432,0.492,0.361,0.196,0.065
282,153601,-279.01,344,0.0,0.0,0.0,0.4185,0.5173,0.9194,0.0,0.0,0.2635,-0.5052,B,0.1441,0.492,0.361,0.196,0.065
283,155350,299.71,1749,58.3,0.877,0.0873,0.409,0.5583,0.9681,0.1114,0.2511,0.3201,-0.571,B,0.1721,0.494,0.363,0.197,0.066
284,155768,48.01,418,48.3,0.6558,0.0349,0.4628,0.5756,0.9376,0.3218,0.1015,0.4084,-0.6278,B,0.1506,0.495,0.363,0.197,0.066
285,156298,478.36,530,94.3,0.8072,0.103,0.4267,0.5538,0.9309,0.3551,0.4489,0.3025,-0.5819,B,0.1713,0.495,0.364,0.198,0.066
286,156620,-184.49,322,42.9,1.2174,0.0161,0.4591,0.6367,0.9276,0.0003,0.0648,0.2146,-0.716,B,0.153,0.496,0.364,0.198,0.066
287,157097,-364.45,477,0.0,0.0,0.0,0.425,0.5482,0.9254,0.0,0.0,0.3495,-0.5553,B,0.1441,0.496,0.364,0.198,0.066
288,157622,609.64,525,71.8,0.4907,0.1267,0.4533,0.5818,0.9259,0.9086,0.4224,0.3518,-0.6334,B,0.1522,0.497,0.365,0.199,0.066
289,157985,-265.32,363,14.9,1.0625,0.0522,0.4993,0.4756,0.8973,0.0012,0.0403,0.1205,-0.4601,B,0.1223,0.497,0.365,0.199,0.066
290,158788,1207.53,803,96.4,0.608,0.1507,0.4161,0.6124,0.9514,0.7854,0.6184,0.3843,-0.692,B,0.1549,0.498,0.366,0.199,0.066
291,160213,-514.0,1425,18.4,0.6791,0.0427,0.4156,0.5856,0.9773,0.2078,0.044,0.3416,-0.6202,B,0.1175,0.5,0.367,0.2,0.067
292,161233,-669.0,1020,10.6,1.0283,0.0363,0.4068,0.5892,0.9692,0.001,0.0221,0.3596,-0.6196,B,0.1385,0.502,0.368,0.201,0.067
293,162233,-799.93,1000,0.0,0.0,0.0,0.4273,0.6223,0.9793,0.0,0.0,0.3989,-0.6884,B,0.1236,0.503,0.369,0.201,0.067
294,162405,-59.89,172,50.0,0.9657,0.0474,0.5249,0.512,0.8092,0.0224,0.1293,0.2221,-0.5372,B,0.1248,0.503,0.369,0.202,0.067
295,162802,-27.92,397,51.1,0.8786,0.11,0.4525,0.5112,0.9056,0.0554,0.2618,0.1818,-0.4965,B,0.1221,0.503,0.369,0.202,0.067
296,163450,766.87,648,84.3,0.5746,0.1064,0.4426,0.5961,0.9348,0.8089,0.4195,0.3541,-0.65,B,0.1221,0.504,0.37,0.202,0.067
297,163888,461.16,438,98.9,0.851,0.0934,0.4382,0.5409,0.9452,0.463,0.4062,0.3513,-0.5558,B,0.1212,0.505,0.37,0.202,0.067
298,164633,-580.19,745,0.0,0.0,0.0,0.3892,0.5696,0.9645,0.0,0.0,0.329,-0.5766,B,0.1741,0.506,0.371,0.203,0.068
299,165071,-314.18,438,0.0,0.0,0.0,0.4016,0.5355,0.952,0.0,0.0,0.3577,-0.5281,B,0.1655,0.506,0.371,0.203,0.068
300,165307,237.16,236,100.0,0.8079,0.116,0.4631,0.4579,0.8981,0.2186,0.5018,0.3266,-0.4062,B,0.1322,0.507,0.371,0.203,0.068
301,165801,327.86,494,72.7,0.6977,0.0733,0.4787,0.58,0.9094,0.5946,0.2492,0.3409,-0.6454,B,0.1713,0.507,0.371,0.204,0.068
302,166442,-518.54,641,0.0,0.0,0.0,0.4124,0.5863,0.9613,0.0,0.0,0.3472,-0.6212,B,0.144,0.508,0.372,0.204,0.068
303,166809,-258.11,367,0.0,0.0,0.0,0.4546,0.486,0.9205,0.0,0.0,0.3153,-0.4516,B,0.1216,0.509,0.372,0.204,0.068
304,169252,-214.42,2443,30.4,0.806,0.0726,0.3925,0.5484,0.9743,0.166,0.1102,0.4051,-0.5505,B,0.1298,0.512,0.374,0.206,0.069
305,170625,313.8,1373,28.0,0.4232,0.0301,0.4005,0.5096,0.9613,0.537,0.0544,0.3665,-0.4839,B,0.1565,0.513,0.376,0.207,0.069
306,172056,336.83,1431,47.6,0.7649,0.0964,0.4205,0.5279,0.9415,0.2317,0.213,0.397,-0.5296,B,0.152,0.515,0.377,0.208,0.069
307,172489,-265.74,433,6.0,1.059,0.0263,0.4594,0.4752,0.936,0.0041,0.0111,0.3101,-0.439,B,0.1603,0.516,0.377,0.208,0.069
308,172648,-68.84,159,45.3,0.9653,0.0341,0.5197,0.5071,0.8168,0.01,0.0951,0.2183,-0.526,B,0.159,0.516,0.377,0.208,0.069
309,172879,-114.23,231,24.2,1.0111,0.0602,0.4289,0.5969,0.9225,0.0024,0.0718,0.4215,-0.6375,B,0.1682,0.516,0.377,0.208,0.069
310,173096,-68.28,217,33.6,1.0357,0.0489,0.4195,0.5501,0.9262,0.0024,0.0862,0.4179,-0.5632,B,0.1524,0.516,0.378,0.208,0.069
311,173491,-288.34,395,2.5,1.2818,0.0066,0.4341,0.4965,0.8724,0.0,0.0032,0.2896,-0.4594,B,0.164,0.517,0.378,0.208,0.069
312,173875,-290.6,384,0.0,0.0,0.0,0.4356,0.4996,0.8861,0.0,0.0,0.2996,-0.4734,B,0.1736,0.517,0.378,0.209,0.07
313,173951,27.68,76,90.8,0.9626,0.0548,0.5391,0.4338,0.7792,0.0258,0.2561,0.3564,-0.4169,B,0.1531,0.517,0.378,0.209,0.07
314,175740,-456.42,1789,27.4,0.8055,0.1151,0.4023,0.5368,0.9201,0.068,0.1528,0.3252,-0.5272,B,0.1426,0.52,0.38,0.21,0.07
315,176330,-378.56,590,0.0,0.0,0.0,0.3949,0.534,0.9311,0.0,0.0,0.426,-0.5163,B,0.1311,0.52,0.38,0.21,0.07
316,177683,-570.82,1353,14.9,1.0395,0.0369,0.4106,0.529,0.9649,0.0014,0.032,0.4464,-0.5256,B,0.1801,0.522,0.381,0.211,0.07
317,180683,-411.91,3000,22.8,0.7082,0.0956,0.4231,0.536,0.9767,0.1262,0.1055,0.4518,-0.5367,B,0.1899,0.526,0.384,0.213,0.071
318,182197,-882.11,1514,3.6,1.2558,0.0176,0.4104,0.5407,0.9646,0.0,0.0055,0.4371,-0.5366,B,0.1263,0.528,0.385,0.214,0.071
319,182852,-388.52,655,0.0,0.0,0.0,0.3921,0.518,0.9661,0.0,0.0,0.4329,-0.4938,B,0.1414,0.529,0.386,0.214,0.071
320,183361,418.73,509,93.9,0.9349,0.0847,0.3974,0.4894,0.9587,0.1212,0.387,0.4023,-0.4524,B,0.1901,0.529,0.386,0.215,0.072
321,184546,79.04,1185,40.1,0.7175,0.1169,0.4599,0.5785,0.9513,0.2985,0.2151,0.3163,-0.624,B,0.1545,0.531,0.387,0.215,0.072
322,185149,217.64,603,35.3,0.5969,0.1761,0.4415,0.4761,0.9249,0.4005,0.2612,0.3604,-0.4381,B,0.1684,0.531,0.388,0.216,0.072
323,185965,-625.24,816,0.0,0.0,0.0,0.421,0.6083,0.971,0.0,0.0,0.4107,-0.6502,B,0.1707,0.532,0.388,0.216,0.072
324,186965,-669.25,1000,0.0,0.0,0.0,0.3932,0.5746,0.9797,0.0,0.0,0.4243,-0.5835,B,0.1251,0.534,0.389,0.217,0.072
325,188589,-296.68,1624,17.9,0.6745,0.1637,0.4215,0.5195,0.9658,0.0969,0.1191,0.4503,-0.4987,B,0.1699,0.536,0.39,0.218,0.073
326,189938,-574.77,1349,15.8,0.9224,0.0614,0.4575,0.5156,0.9342,0.0116,0.0501,0.406,-0.5094,B,0.1669,0.537,0.392,0.219,0.073
327,190105,91.87,167,100.0,1.0202,0.0667,0.4257,0.5705,0.914,0.0809,0.3276,0.4641,-0.6164,B,0.1459,0.538,0.392,0.219,0.073
328,190898,77.56,793,50.9,0.7737,0.1033,0.4693,0.5479,0.934,0.1968,0.2534,0.2625,-0.5714,B,0.1743,0.539,0.392,0.219,0.073
329,191853,-674.64,955,6.9,1.1713,0.0157,0.4281,0.5752,0.9741,0.0002,0.0105,0.3383,-0.6012,B,0.1961,0.54,0.393,0.22,0.073
330,192233,-225.02,380,8.4,1.0885,0.0256,0.4278,0.5575,0.9444,0.0004,0.0148,0.4302,-0.5686,B,0.1591,0.54,0.394,0.22,0.073
331,192684,-327.18,451,13.5,1.2159,0.0264,0.4934,0.5552,0.9103,0.0002,0.0252,0.2672,-0.5855,B,0.1906,0.541,0.394,0.22,0.073
332,193824,224.39,1140,46.7,0.8223,0.1279,0.4492,0.5496,0.9525,0.2054,0.2756,0.3714,-0.579,B,0.1305,0.542,0.395,0.221,0.074
333,194642,795.29,818,80.3,0.6324,0.1214,0.4636,0.5271,0.9066,0.5278,0.4358,0.357,-0.545,B,0.161,0.543,0.396,0.222,0.074
