episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
158,26258,-1090.01,401,27.4,0.5884,0.1845,0.4689,0.5353,0.8319,0.2994,0.2038,0.1149,-0.5414,A,0.0688,0.000-0.118,0.233,0.116,0.037
159,26798,-1229.63,540,49.1,0.7003,0.1025,0.4254,0.4875,0.9241,0.412,0.2283,0.117,-0.4608,A,0.0825,0.000-0.118,0.233,0.117,0.037
160,27169,-1146.48,371,27.0,0.3773,0.1372,0.4244,0.5552,0.9532,0.5595,0.1389,0.1647,-0.569,A,0.1063,0.000-0.118,0.234,0.117,0.037
161,27606,-1093.63,437,50.3,0.6331,0.1341,0.4232,0.5379,0.9476,0.3645,0.304,0.1286,-0.5266,A,0.0807,0.000-0.118,0.235,0.117,0.037
162,28341,-1718.55,735,34.6,0.6737,0.1491,0.4204,0.5193,0.9384,0.3711,0.2299,0.2482,-0.5038,A,0.0914,0.000-0.118,0.235,0.118,0.037
163,28587,-59.84,246,93.5,0.4892,0.1415,0.4577,0.492,0.8989,1.4628,0.5983,0.1429,-0.4815,A,0.0817,0.000-0.118,0.236,0.118,0.037
164,29012,-917.88,425,39.3,0.5509,0.1872,0.4591,0.5194,0.8533,0.3661,0.3018,0.1421,-0.5149,A,0.0693,0.000-0.118,0.236,0.118,0.037
165,29701,-2001.69,689,19.0,0.6491,0.1709,0.4773,0.4944,0.7454,0.1538,0.1358,0.1005,-0.478,A,0.0834,0.000-0.118,0.237,0.119,0.037
166,29986,-424.99,285,61.4,0.3352,0.1435,0.4516,0.5643,0.7525,1.4653,0.389,0.1316,-0.5805,A,0.1031,0.000-0.118,0.237,0.119,0.037
167,30477,-1033.28,491,62.7,0.7723,0.1009,0.5112,0.5102,0.8599,0.3965,0.3016,0.2094,-0.5279,A,0.0877,0.000-0.118,0.238,0.119,0.038
168,31268,-2159.17,791,18.7,0.7615,0.1366,0.4709,0.4895,0.8037,0.0798,0.098,0.1225,-0.4695,A,0.108,0.000-0.118,0.239,0.12,0.038
169,31546,-251.79,278,75.2,0.4949,0.1077,0.5078,0.4484,0.8197,1.1226,0.3627,0.1481,-0.4067,A,0.0897,0.000-0.118,0.239,0.12,0.038
170,31980,-956.1,434,34.1,0.591,0.1888,0.4477,0.4838,0.8081,0.2843,0.2741,0.0997,-0.4506,A,0.0706,0.000-0.118,0.24,0.12,0.038
171,32282,-508.99,302,49.7,0.4912,0.1491,0.455,0.4985,0.9251,0.7363,0.2934,0.1647,-0.4816,A,0.0813,0.000-0.118,0.24,0.12,0.038
172,32396,-23.6,114,91.2,0.2937,0.1468,0.5266,0.5633,0.8315,2.2598,0.4957,0.2813,-0.6241,A,0.0705,0.000-0.118,0.24,0.12,0.038
173,32517,-21.84,121,95.9,0.5578,0.2021,0.4808,0.5126,0.835,1.1829,0.7718,0.2857,-0.4943,A,0.0965,0.000-0.118,0.241,0.12,0.038
174,32879,-1081.56,362,34.8,0.6266,0.1223,0.4497,0.5184,0.9068,0.2677,0.1879,0.1278,-0.5038,A,0.1173,0.000-0.118,0.241,0.121,0.038
175,33466,-1331.0,587,32.4,0.705,0.1509,0.437,0.4988,0.856,0.2576,0.201,0.139,-0.4679,A,0.1135,0.000-0.118,0.242,0.121,0.038
176,33911,-1082.34,445,38.2,0.6266,0.1592,0.4154,0.5369,0.9188,0.3543,0.2709,0.1471,-0.5286,A,0.1005,0.000-0.118,0.242,0.121,0.038
177,34452,-1605.26,541,25.0,0.5408,0.1591,0.4518,0.5019,0.9191,0.3656,0.177,0.0967,-0.4776,A,0.0775,0.000-0.118,0.243,0.122,0.039
178,35395,-2059.35,943,41.5,0.6635,0.1611,0.4351,0.5433,0.8735,0.441,0.2556,0.24,-0.5534,A,0.1155,0.000-0.118,0.244,0.122,0.039
179,35768,-877.04,373,32.4,0.5517,0.1672,0.452,0.5071,0.8683,0.3789,0.2302,0.156,-0.491,A,0.0847,0.000-0.118,0.245,0.122,0.039
180,36711,-2403.61,943,24.6,0.6251,0.1628,0.4397,0.5141,0.8716,0.2332,0.1778,0.1608,-0.496,A,0.0763,0.000-0.118,0.246,0.123,0.039
181,37216,-784.83,505,66.3,0.7194,0.125,0.4881,0.5037,0.8433,0.3685,0.3712,0.289,-0.4955,A,0.1149,0.000-0.118,0.247,0.123,0.039
182,37325,-111.41,109,88.1,0.5653,0.1224,0.4818,0.4862,0.7488,0.6548,0.4673,0.2292,-0.4523,A,0.0962,0.000-0.118,0.247,0.123,0.039
183,37845,-1095.23,520,27.9,0.595,0.1816,0.4275,0.5305,0.9499,0.4241,0.1964,0.2236,-0.5168,A,0.121,0.000-0.118,0.247,0.124,0.039
184,39142,-5749.74,1297,6.8,0.6043,0.1618,0.5123,0.4441,0.8458,0.0535,0.0492,0.2251,-0.4117,A,0.1179,0.000-0.118,0.249,0.124,0.04
185,39909,-1943.12,767,24.9,0.4651,0.0903,0.3994,0.5237,0.9097,0.322,0.098,0.2212,-0.5002,A,0.0823,0.000-0.118,0.25,0.125,0.04
186,40253,-923.1,344,31.7,0.7572,0.1607,0.4692,0.5181,0.8884,0.1935,0.2211,0.2159,-0.5184,A,0.1091,0.000-0.118,0.25,0.125,0.04
187,40664,-964.91,411,28.0,0.5372,0.1781,0.4267,0.5174,0.8864,0.4177,0.2179,0.124,-0.4872,A,0.0755,0.000-0.118,0.251,0.125,0.04
188,41463,-1133.45,799,53.2,0.5105,0.1439,0.4187,0.521,0.9113,0.8359,0.3325,0.2559,-0.5134,A,0.0824,0.000-0.118,0.252,0.126,0.04
189,41893,-992.64,430,27.2,0.6701,0.1717,0.475,0.4791,0.8663,0.2407,0.1998,0.118,-0.4505,A,0.0979,0.000-0.118,0.252,0.126,0.04
190,42555,-2042.24,662,17.1,0.3093,0.1747,0.4834,0.5251,0.8604,0.4488,0.1187,0.2441,-0.5424,A,0.0988,0.000-0.118,0.253,0.127,0.041
191,43629,-2853.42,1074,17.7,0.3007,0.1196,0.433,0.5433,0.8749,0.4469,0.0915,0.2631,-0.5528,A,0.114,0.000-0.118,0.255,0.127,0.041
192,44301,-1338.99,672,39.7,0.4625,0.113,0.4527,0.5096,0.8127,0.664,0.2097,0.158,-0.4983,A,0.0863,0.000-0.118,0.255,0.128,0.041
193,44415,-16.71,114,93.9,0.424,0.1099,0.4713,0.5088,0.7834,1.8291,0.4528,0.2256,-0.5082,A,0.1199,0.000-0.118,0.256,0.128,0.041
194,44972,-1363.71,557,21.5,0.5571,0.1319,0.4953,0.4942,0.8401,0.2945,0.1212,0.1769,-0.4945,A,0.0912,0.000-0.118,0.256,0.128,0.041
195,45344,-706.44,372,65.9,0.7815,0.1354,0.5078,0.5153,0.7852,0.2786,0.3429,0.2264,-0.5207,A,0.0826,0.000-0.118,0.257,0.128,0.041
196,45755,-791.3,411,34.5,0.4914,0.1202,0.4933,0.4634,0.6287,0.6194,0.1793,0.1264,-0.4354,A,0.1204,0.000-0.118,0.257,0.129,0.041
197,45835,-7.4,80,100.0,0.3639,0.1948,0.4985,0.4859,0.6759,1.9815,0.7533,0.2001,-0.4649,A,0.0882,0.000-0.118,0.257,0.129,0.041
198,46283,-951.94,448,29.0,0.4715,0.189,0.4409,0.5434,0.8563,0.5647,0.2353,0.2726,-0.5567,A,0.1002,0.000-0.118,0.258,0.129,0.042
199,46657,-426.63,374,74.3,0.5863,0.1557,0.4446,0.5197,0.7722,0.905,0.505,0.3014,-0.5144,A,0.1229,0.000-0.118,0.258,0.129,0.042
200,46788,116.98,131,100.0,0.362,0.2381,0.428,0.4783,0.8773,2.0562,0.7385,0.2987,-0.4396,A,0.0814,0.000-0.118,0.258,0.129,0.042
201,47270,-168.11,482,99.8,0.6195,0.1877,0.4122,0.5491,0.9498,0.9519,0.7537,0.3556,-0.5523,A,0.1284,0.000-0.118,0.259,0.13,0.042
202,47689,-1065.76,419,30.5,0.8307,0.1301,0.4601,0.5067,0.8612,0.1643,0.1713,0.1843,-0.4896,A,0.1244,0.000-0.118,0.26,0.13,0.042
203,47811,-78.86,122,95.1,0.708,0.1121,0.4599,0.4923,0.8343,1.0966,0.4645,0.19,-0.4699,A,0.1276,0.000-0.118,0.26,0.13,0.042
204,48307,-320.93,496,99.8,0.6216,0.1851,0.3932,0.547,0.9592,0.595,0.7725,0.3671,-0.541,A,0.1129,0.000-0.118,0.26,0.13,0.042
205,48697,-625.59,390,67.7,0.6479,0.1739,0.4285,0.5327,0.8805,0.4149,0.4711,0.2663,-0.5259,A,0.0862,0.000-0.118,0.261,0.13,0.042
206,48998,-337.7,301,67.8,0.6128,0.2127,0.4134,0.4615,0.7959,0.422,0.5573,0.227,-0.4105,A,0.1032,0.000-0.118,0.261,0.131,0.042
207,49179,-104.29,181,96.7,0.6949,0.1813,0.451,0.4691,0.8075,0.4513,0.7525,0.3105,-0.428,A,0.1195,0.000-0.118,0.261,0.131,0.042
208,49476,-696.57,297,32.0,0.5627,0.1955,0.486,0.5163,0.7724,0.3345,0.2465,0.1602,-0.5045,A,0.1133,0.000-0.118,0.262,0.131,0.042
209,49771,-588.76,295,35.3,0.5016,0.1706,0.4944,0.4895,0.7736,0.576,0.2286,0.1469,-0.4799,A,0.1006,0.000-0.118,0.262,0.131,0.042
210,50065,-491.47,294,62.2,0.6844,0.141,0.4419,0.516,0.7152,0.5146,0.3759,0.2692,-0.5064,A,0.0908,0.000-0.118,0.263,0.131,0.043
211,50474,-112.75,409,87.3,0.4313,0.1357,0.4454,0.5274,0.8841,1.6137,0.5229,0.3198,-0.5239,A,0.1294,0.000-0.118,0.263,0.132,0.043
212,50729,-583.11,255,36.1,0.5603,0.1729,0.5052,0.5284,0.7688,0.4846,0.2381,0.1831,-0.5299,A,0.0823,0.000-0.118,0.263,0.132,0.043
213,50988,-433.64,259,54.1,0.5094,0.1931,0.4347,0.5359,0.7735,0.6616,0.4538,0.2405,-0.5291,A,0.1294,0.000-0.118,0.264,0.132,0.043
214,51280,-592.32,292,50.0,0.6791,0.1369,0.5128,0.5383,0.8564,0.5193,0.2728,0.2956,-0.5602,A,0.1113,0.000-0.118,0.264,0.132,0.043
215,51608,-858.03,328,35.4,0.6141,0.1238,0.4568,0.514,0.8137,0.3476,0.1868,0.175,-0.4975,A,0.0973,0.000-0.118,0.265,0.132,0.043
216,51780,-122.9,172,99.4,0.6735,0.1498,0.4764,0.5037,0.8335,0.7725,0.6243,0.2928,-0.4884,A,0.1311,0.000-0.118,0.265,0.132,0.043
217,52055,132.26,275,98.9,0.448,0.234,0.4016,0.5011,0.9397,1.3198,0.933,0.3231,-0.4628,A,0.1114,0.000-0.118,0.265,0.133,0.043
218,52587,-1044.35,532,63.3,0.8169,0.1121,0.4612,0.4894,0.814,0.1756,0.3119,0.241,-0.4676,A,0.1328,0.000-0.118,0.266,0.133,0.043
219,53104,-1132.63,517,35.4,0.5524,0.2144,0.4295,0.5321,0.7938,0.4102,0.2954,0.2383,-0.5178,A,0.0836,0.000-0.118,0.266,0.133,0.043
220,53431,-405.92,327,76.5,0.4881,0.1426,0.4477,0.5345,0.8848,0.9602,0.4965,0.2132,-0.5339,A,0.115,0.000-0.118,0.267,0.133,0.043
221,53694,-410.87,263,57.0,0.5382,0.1907,0.5048,0.5023,0.7043,0.7046,0.4496,0.1715,-0.4993,A,0.1286,0.000-0.118,0.267,0.134,0.043
222,53928,-655.81,234,32.5,0.5297,0.1935,0.5272,0.5508,0.9097,0.3023,0.233,0.1842,-0.5856,A,0.1239,0.000-0.118,0.267,0.134,0.043
223,54398,-603.06,470,66.4,0.5804,0.195,0.4373,0.5043,0.8124,0.4727,0.5547,0.2925,-0.488,A,0.1174,0.000-0.118,0.268,0.134,0.044
224,55167,-1054.1,769,70.2,0.47,0.1463,0.4388,0.5567,0.8916,0.953,0.4576,0.2398,-0.5609,A,0.1021,0.000-0.118,0.269,0.134,0.044
225,55324,-532.69,157,26.8,0.7197,0.0714,0.459,0.5246,0.646,0.1146,0.0886,0.0733,-0.5174,A,0.1298,0.000-0.118,0.269,0.135,0.044
226,55509,-664.08,185,20.5,0.8155,0.1111,0.46,0.5438,0.6802,0.1126,0.0978,0.0597,-0.5637,A,0.1151,0.000-0.118,0.269,0.135,0.044
227,56192,-1090.89,683,75.4,0.6829,0.1025,0.4351,0.5398,0.8842,0.7702,0.3308,0.2043,-0.5416,A,0.1307,0.000-0.118,0.27,0.135,0.044
228,56424,-596.05,232,27.2,0.685,0.1661,0.4492,0.4984,0.8436,0.1673,0.1828,0.0914,-0.4706,A,0.1189,0.000-0.118,0.271,0.135,0.044
229,56674,-447.55,250,39.6,0.499,0.197,0.4188,0.5017,0.7916,0.6729,0.2731,0.1177,-0.4653,A,0.1103,0.000-0.118,0.271,0.135,0.044
230,57017,-434.33,343,55.7,0.419,0.2205,0.4401,0.5326,0.8476,0.9522,0.4938,0.2171,-0.5245,A,0.0987,0.000-0.118,0.271,0.136,0.044
231,57343,-257.58,326,97.9,0.4636,0.187,0.4578,0.628,0.924,1.4638,0.7657,0.4001,-0.7181,A,0.1074,0.000-0.118,0.272,0.136,0.044
232,57587,-573.0,244,37.3,0.5773,0.1867,0.4295,0.5175,0.7171,0.4206,0.2403,0.1091,-0.4778,A,0.0929,0.000-0.118,0.272,0.136,0.044
233,57963,-965.01,376,24.5,0.4841,0.1942,0.4596,0.5225,0.8556,0.4028,0.1677,0.2582,-0.5203,A,0.0941,0.000-0.118,0.272,0.136,0.044
234,58711,-1988.37,748,24.9,0.5167,0.1947,0.4343,0.5252,0.8224,0.299,0.1954,0.1479,-0.5191,A,0.1171,0.000-0.118,0.273,0.137,0.045
235,58842,-96.05,131,90.8,0.7172,0.1443,0.4612,0.5197,0.8549,0.8494,0.504,0.3447,-0.5108,A,0.126,0.000-0.118,0.274,0.137,0.045
236,59213,-794.0,371,38.0,0.6065,0.2293,0.4338,0.5003,0.739,0.2382,0.3447,0.1807,-0.4704,A,0.1284,0.000-0.118,0.274,0.137,0.045
237,59480,-26.81,267,95.9,0.5917,0.2009,0.4411,0.4983,0.8362,0.8709,0.8022,0.3517,-0.4641,A,0.1144,0.000-0.118,0.274,0.137,0.045
238,60126,-1577.9,646,23.7,0.4061,0.2057,0.4591,0.517,0.8533,0.4615,0.1973,0.1343,-0.5038,A,0.1145,0.000-0.118,0.275,0.138,0.045
239,60916,-1825.2,790,24.9,0.3662,0.255,0.4132,0.5335,0.8975,0.4951,0.2134,0.202,-0.5226,A,0.1072,0.000-0.118,0.276,0.138,0.045
240,61097,-537.61,181,27.6,0.7007,0.0915,0.4639,0.5019,0.7674,0.0883,0.1162,0.0863,-0.4732,A,0.0959,0.000-0.118,0.276,0.138,0.045
241,61281,-111.38,184,85.3,0.5809,0.1555,0.4333,0.5402,0.9067,1.1658,0.5297,0.2846,-0.5328,A,0.1337,0.000-0.118,0.277,0.138,0.045
242,61948,-1810.9,667,20.7,0.4564,0.109,0.4319,0.5128,0.8731,0.3188,0.0907,0.1622,-0.4929,A,0.0957,0.000-0.118,0.277,0.139,0.045
243,62888,-2610.02,940,16.3,0.6267,0.1389,0.4292,0.5161,0.8817,0.1248,0.0883,0.1861,-0.5035,A,0.0968,0.000-0.118,0.279,0.139,0.046
244,63113,-436.24,225,40.0,0.4976,0.1447,0.4604,0.5015,0.8982,0.4695,0.2542,0.2717,-0.4724,A,0.1161,0.000-0.118,0.279,0.139,0.046
245,63705,-852.11,592,48.0,0.3433,0.1304,0.4495,0.5121,0.7911,1.1164,0.2409,0.197,-0.5014,A,0.1057,0.000-0.118,0.28,0.14,0.046
246,63952,-472.19,247,63.6,0.7408,0.1418,0.449,0.5484,0.914,0.4211,0.3825,0.2275,-0.5429,A,0.108,0.000-0.118,0.28,0.14,0.046
247,64736,-2838.73,784,6.0,0.298,0.1496,0.4629,0.5335,0.8317,0.1405,0.038,0.1064,-0.544,A,0.113,0.000-0.118,0.281,0.14,0.046
248,65498,-2046.79,762,29.7,0.8016,0.0964,0.4324,0.5238,0.88,0.1539,0.1294,0.2338,-0.5075,A,0.133,0.000-0.118,0.282,0.141,0.046
249,67298,-7112.42,1800,9.7,0.7036,0.1373,0.4382,0.5783,0.9126,0.0426,0.0574,0.2089,-0.6124,A,0.1161,0.000-0.118,0.284,0.142,0.047
250,68162,-2837.44,864,17.4,0.7605,0.1286,0.4595,0.5197,0.891,0.1026,0.0964,0.2347,-0.5209,A,0.0992,0.000-0.118,0.285,0.143,0.047
251,69383,-4566.45,1221,8.8,0.3778,0.1768,0.4719,0.5661,0.8949,0.1618,0.059,0.2073,-0.6006,A,0.1357,0.000-0.118,0.287,0.143,0.047
252,69853,-1246.3,470,46.6,0.6667,0.1723,0.4204,0.5685,0.9231,0.2634,0.3609,0.2019,-0.5862,A,0.1253,0.000-0.118,0.287,0.144,0.047
253,70805,-4315.04,952,9.3,0.4253,0.1226,0.4412,0.5748,0.9358,0.1328,0.0474,0.2588,-0.6074,A,0.0979,0.000-0.118,0.289,0.144,0.048
254,71853,-2389.49,1048,31.6,0.315,0.1508,0.4243,0.5642,0.9486,0.7188,0.2125,0.1892,-0.5832,A,0.1109,0.000-0.118,0.29,0.145,0.048
255,74183,-9568.47,2330,6.4,0.6124,0.1506,0.4229,0.5849,0.9109,0.0438,0.0438,0.3096,-0.6213,A,0.1408,0.000-0.118,0.293,0.146,0.049
256,74656,-1904.37,473,30.0,0.7415,0.0927,0.4514,0.5503,0.8649,0.0774,0.1281,0.1449,-0.575,A,0.1333,0.000-0.118,0.293,0.147,0.049
257,75282,-2377.54,626,16.6,0.674,0.1619,0.4827,0.5178,0.7859,0.1967,0.1037,0.1725,-0.513,A,0.1164,0.000-0.118,0.294,0.147,0.049
258,76058,-3415.59,776,9.5,0.6931,0.1542,0.4196,0.5155,0.9256,0.0509,0.0632,0.1934,-0.4899,A,0.1143,0.000-0.118,0.295,0.148,0.049
259,76566,-1575.15,508,22.8,0.7052,0.142,0.5038,0.511,0.8241,0.2575,0.116,0.1583,-0.5076,A,0.1283,0.000-0.118,0.296,0.148,0.049
260,77430,-2393.21,864,19.3,0.5261,0.1487,0.4167,0.5578,0.9475,0.2393,0.1297,0.3377,-0.5682,A,0.1228,0.000-0.118,0.297,0.148,0.049
261,78135,-2692.19,705,25.1,0.6506,0.153,0.5083,0.4664,0.784,0.2508,0.162,0.1493,-0.4557,A,0.1156,0.000-0.118,0.298,0.149,0.05
262,78295,-104.03,160,90.0,0.4553,0.1651,0.4715,0.5438,0.751,1.6556,0.6044,0.1957,-0.5513,A,0.142,0.000-0.118,0.298,0.149,0.05
263,78383,61.07,88,100.0,0.3827,0.2524,0.5106,0.5034,0.8263,2.0873,0.8469,0.3018,-0.5039,A,0.1087,0.000-0.118,0.298,0.149,0.05
264,78617,-312.63,234,52.1,0.3865,0.1851,0.5087,0.4931,0.7025,1.2594,0.3949,0.1726,-0.4804,A,0.1023,0.000-0.118,0.298,0.149,0.05
265,79057,-1530.0,440,17.3,0.6974,0.1652,0.5284,0.4823,0.6965,0.1135,0.1243,0.0783,-0.474,A,0.1295,0.000-0.118,0.299,0.149,0.05
266,79283,-805.79,226,27.9,0.6344,0.1522,0.5036,0.4742,0.4527,0.3862,0.1802,0.0604,-0.4433,A,0.1131,0.000-0.118,0.299,0.15,0.05
267,79930,-2188.36,647,21.2,0.4011,0.2162,0.5416,0.5152,0.7097,0.3714,0.1883,0.1288,-0.5516,A,0.1417,0.000-0.118,0.3,0.15,0.05
268,80153,20.93,223,99.1,0.5989,0.1843,0.4769,0.488,0.7815,1.3436,0.653,0.2604,-0.466,B,0.1395,0.118-0.322,0.3,0.15,0.05
269,80316,-406.62,163,62.0,0.7291,0.1274,0.496,0.556,0.706,0.2866,0.3744,0.1492,-0.5841,B,0.131,0.118-0.322,0.3,0.15,0.05
270,80548,-563.29,232,37.5,0.7984,0.1236,0.5782,0.3947,0.5149,0.113,0.2166,0.0731,-0.3507,B,0.1321,0.118-0.322,0.301,0.15,0.05
271,80779,-572.05,231,48.1,0.5582,0.1582,0.4968,0.5204,0.5158,0.443,0.3248,0.1908,-0.5217,B,0.1391,0.118-0.322,0.301,0.151,0.05
272,81063,-640.53,284,85.6,0.8558,0.082,0.4797,0.5394,0.7334,0.1308,0.341,0.1647,-0.558,B,0.1345,0.118-0.322,0.301,0.151,0.05
273,81257,-319.98,194,57.7,0.4965,0.1814,0.4871,0.5083,0.5052,0.9538,0.4099,0.1566,-0.4829,B,0.1204,0.118-0.322,0.301,0.151,0.05
274,82177,-4186.44,920,7.5,0.8265,0.1277,0.4671,0.5155,0.87,0.0453,0.0438,0.2161,-0.514,B,0.1432,0.118-0.322,0.302,0.152,0.051
275,82320,-270.84,143,87.4,0.9834,0.0579,0.554,0.4516,0.3857,0.1766,0.2584,0.0878,-0.4175,B,0.1162,0.118-0.322,0.303,0.152,0.051
276,82507,-525.16,187,35.8,0.7859,0.1286,0.5379,0.3701,0.4307,0.1472,0.2002,0.0461,-0.3104,B,0.1324,0.118-0.322,0.303,0.152,0.051
277,82708,-681.81,201,22.9,0.6906,0.1883,0.4669,0.5423,0.6524,0.186,0.1723,0.1049,-0.5601,B,0.1132,0.118-0.322,0.303,0.152,0.051
278,82866,-397.04,158,75.3,0.9587,0.0602,0.5331,0.4888,0.409,0.0323,0.2335,0.0632,-0.4821,B,0.1217,0.118-0.322,0.303,0.152,0.051
279,83069,-293.47,203,80.8,0.6005,0.1673,0.4544,0.5444,0.6456,0.8144,0.5851,0.2025,-0.5533,B,0.1241,0.118-0.322,0.303,0.153,0.051
280,83213,-363.88,144,45.8,0.8289,0.1012,0.4577,0.4917,0.5176,0.109,0.222,0.1012,-0.4607,B,0.1153,0.118-0.322,0.304,0.153,0.051
281,83414,-528.65,201,57.2,0.6626,0.1642,0.5057,0.5386,0.5025,0.3939,0.419,0.1955,-0.5689,B,0.1089,0.118-0.322,0.304,0.153,0.051
282,83639,-513.03,225,75.6,0.8913,0.0945,0.4712,0.5327,0.69,0.0803,0.3227,0.1446,-0.5438,B,0.1353,0.118-0.322,0.304,0.153,0.051
283,83781,-309.18,142,88.0,0.5718,0.136,0.5316,0.5246,0.619,0.7977,0.5182,0.0732,-0.5488,B,0.1227,0.118-0.322,0.304,0.153,0.051
284,83946,-306.29,165,70.9,0.7474,0.1421,0.5201,0.4828,0.6391,0.2228,0.4566,0.1221,-0.4544,B,0.1331,0.118-0.322,0.304,0.153,0.051
285,84222,-473.77,276,37.3,0.3208,0.2461,0.4614,0.5148,0.7176,0.8873,0.3316,0.1616,-0.4925,B,0.1518,0.118-0.322,0.305,0.154,0.051
286,84414,-197.46,192,87.0,0.5218,0.1621,0.4443,0.5075,0.6404,1.0526,0.5974,0.1767,-0.4796,B,0.1416,0.118-0.322,0.305,0.154,0.051
287,84598,-518.42,184,37.5,0.6299,0.1961,0.4803,0.5143,0.4434,0.2106,0.2723,0.1653,-0.4971,B,0.146,0.118-0.322,0.305,0.154,0.051
288,84754,-346.66,156,55.1,0.8361,0.1386,0.5171,0.4529,0.445,0.0662,0.3398,0.0867,-0.4114,B,0.146,0.118-0.322,0.305,0.154,0.051
289,85007,-500.21,253,51.0,0.2524,0.1625,0.4712,0.5313,0.5965,1.4263,0.3529,0.0848,-0.5314,B,0.1425,0.118-0.322,0.306,0.154,0.051
290,85161,-290.13,154,56.5,0.6459,0.1519,0.5013,0.4863,0.4768,0.6851,0.3737,0.0747,-0.4597,B,0.1462,0.118-0.322,0.306,0.154,0.051
291,85345,-388.49,184,83.2,0.7911,0.1216,0.5316,0.4987,0.518,0.28,0.4523,0.145,-0.5047,B,0.112,0.118-0.322,0.306,0.154,0.051
292,85501,-458.92,156,31.4,0.9535,0.1167,0.5212,0.476,0.3166,0.042,0.162,0.0611,-0.4541,B,0.1462,0.118-0.322,0.306,0.155,0.052
293,85647,-392.94,146,71.9,0.8004,0.0853,0.5208,0.5338,0.5182,0.2505,0.2897,0.1025,-0.5548,B,0.1104,0.118-0.322,0.306,0.155,0.052
294,85925,-726.76,278,42.4,0.8845,0.117,0.4717,0.5396,0.8658,0.0916,0.2169,0.1339,-0.535,B,0.1233,0.118-0.322,0.307,0.155,0.052
295,86052,-348.97,127,31.5,1.0855,0.0538,0.5653,0.4528,0.4297,0.0033,0.0965,0.0757,-0.4441,B,0.1281,0.118-0.322,0.307,0.155,0.052
296,86203,-387.03,151,45.0,0.8565,0.0779,0.5427,0.4484,0.2967,0.1447,0.1714,0.0646,-0.4231,B,0.1524,0.118-0.322,0.307,0.155,0.052
297,86334,-439.41,131,32.1,0.7276,0.1424,0.5116,0.5266,0.2567,0.2032,0.2085,0.0881,-0.525,B,0.15,0.118-0.322,0.307,0.155,0.052
298,86516,-307.31,182,92.3,0.6603,0.0997,0.4612,0.5084,0.5413,0.4961,0.4301,0.1544,-0.4746,B,0.1251,0.118-0.322,0.307,0.155,0.052
299,86650,-388.27,134,37.3,0.7566,0.1268,0.5212,0.4737,0.2546,0.2389,0.219,0.0986,-0.4593,B,0.1125,0.118-0.322,0.307,0.156,0.052
300,86872,-317.24,222,68.0,0.5173,0.1942,0.5244,0.4904,0.5562,0.7426,0.5429,0.1841,-0.4755,B,0.1351,0.118-0.322,0.308,0.156,0.052
301,87033,-391.11,161,55.9,0.698,0.162,0.535,0.49,0.4464,0.1965,0.3961,0.07,-0.4737,B,0.1513,0.118-0.322,0.308,0.156,0.052
302,87176,-434.24,143,63.6,0.8425,0.1337,0.506,0.5731,0.4637,0.2164,0.3731,0.0759,-0.6176,B,0.1355,0.118-0.322,0.308,0.156,0.052
303,87302,-392.32,126,30.2,0.7939,0.118,0.5232,0.4997,0.2873,0.0929,0.1674,0.0841,-0.4661,B,0.1216,0.118-0.322,0.308,0.156,0.052
304,87461,-461.95,159,32.7,0.6763,0.1281,0.5,0.4903,0.4876,0.2957,0.1727,0.0945,-0.4679,B,0.1119,0.118-0.322,0.308,0.156,0.052
305,87624,-432.53,163,58.9,0.8269,0.1253,0.5015,0.5177,0.401,0.0537,0.3492,0.088,-0.5063,B,0.1201,0.118-0.322,0.308,0.156,0.052
306,87787,-400.5,163,66.3,0.7248,0.1243,0.5042,0.5177,0.4485,0.4521,0.3671,0.0673,-0.5081,B,0.142,0.118-0.322,0.309,0.156,0.052
307,87945,-386.59,158,45.6,0.8102,0.0932,0.5116,0.4626,0.4275,0.2554,0.1977,0.0893,-0.4277,B,0.1204,0.118-0.322,0.309,0.157,0.052
308,88144,-651.13,199,12.6,0.7411,0.1998,0.463,0.4908,0.6502,0.0292,0.0965,0.1056,-0.4625,B,0.1294,0.118-0.322,0.309,0.157,0.052
309,88338,-548.6,194,53.1,0.6997,0.1856,0.4757,0.5774,0.5628,0.287,0.404,0.148,-0.5973,B,0.1282,0.118-0.322,0.309,0.157,0.052
310,88494,-347.37,156,54.5,0.5156,0.1714,0.5024,0.4915,0.4659,0.6109,0.4058,0.0687,-0.4768,B,0.1427,0.118-0.322,0.309,0.157,0.052
311,88630,-473.38,136,39.0,0.8009,0.1326,0.5047,0.5741,0.4319,0.2156,0.2418,0.1025,-0.6206,B,0.116,0.118-0.322,0.31,0.157,0.052
312,88938,-581.62,308,70.5,0.9476,0.0928,0.5198,0.4777,0.7783,0.1002,0.2956,0.1702,-0.469,B,0.1177,0.118-0.322,0.31,0.157,0.052
313,89128,-318.69,190,58.9,0.5527,0.1507,0.5344,0.4389,0.7886,0.7113,0.3973,0.1078,-0.3837,B,0.104,0.118-0.322,0.31,0.158,0.053
314,89386,-241.7,258,75.6,0.4837,0.2037,0.4495,0.5008,0.7783,0.9698,0.6341,0.2453,-0.4723,B,0.1078,0.118-0.322,0.31,0.158,0.053
