episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,r_stability,r_centering,r_scale,phase,target_offset,init_pos,init_vel,init_ang
690,505940,991.98,3000,22.4,0.8102,0.0269,0.5491,0.9701,0.0873,0.0445,B,0.346,0.331,0.165,0.058
691,508940,983.48,3000,18.9,0.8486,0.041,0.4651,0.98,0.1057,0.0464,B,0.348,0.332,0.166,0.058
692,511940,2675.79,3000,26.9,0.4112,0.1179,0.4307,0.9739,0.5024,0.1409,B,0.35,0.333,0.167,0.058
693,514940,1413.27,3000,11.7,0.2786,0.1434,0.4146,0.967,0.3107,0.074,B,0.351,0.334,0.167,0.059
694,517940,10548.21,3000,94.1,0.3362,0.1441,0.3943,0.9903,1.9769,0.592,B,0.353,0.335,0.168,0.059
695,520940,2475.33,3000,33.2,0.4807,0.0477,0.4061,0.9735,0.4248,0.088,B,0.355,0.336,0.168,0.059
696,523940,5314.28,3000,72.3,0.6569,0.1502,0.4613,0.9483,0.6391,0.4439,B,0.356,0.337,0.169,0.059
697,526940,8658.4,3000,100.0,0.4531,0.1058,0.3916,0.9917,1.4218,0.4597,B,0.358,0.339,0.169,0.06
698,529940,12304.82,3000,100.0,0.3301,0.2339,0.3719,0.993,2.1286,0.97,B,0.359,0.34,0.17,0.06
699,532940,12401.54,3000,100.0,0.3273,0.2352,0.3759,0.9848,2.1802,0.9557,B,0.361,0.341,0.17,0.06
700,535940,12530.21,3000,100.0,0.3102,0.211,0.3599,0.9945,2.2802,0.8946,B,0.363,0.342,0.171,0.06
701,538940,13992.74,3000,100.0,0.2491,0.2601,0.3727,0.9887,2.7679,0.8953,B,0.364,0.343,0.171,0.061
702,541940,845.55,3000,9.4,0.4382,0.0959,0.4128,0.9798,0.164,0.0409,B,0.366,0.344,0.172,0.061
703,544940,15086.34,3000,100.0,0.1895,0.2697,0.3773,0.9925,3.138,0.8878,B,0.368,0.345,0.173,0.061
704,547940,14891.94,3000,100.0,0.2103,0.2503,0.3908,0.9939,3.0285,0.9325,B,0.369,0.346,0.173,0.062
705,550940,14948.82,3000,100.0,0.2138,0.2542,0.4057,0.9968,3.0305,0.9496,B,0.371,0.347,0.174,0.062
706,553940,15625.64,3000,100.0,0.1764,0.2531,0.402,0.9945,3.262,0.9436,B,0.372,0.348,0.174,0.062
707,556940,11114.1,3000,100.0,0.3703,0.1959,0.3935,0.9927,1.8653,0.8366,B,0.374,0.349,0.175,0.062
708,559940,11287.33,3000,100.0,0.3978,0.1392,0.3788,0.9936,2.1366,0.6157,B,0.376,0.35,0.175,0.063
709,560395,1114.32,455,87.7,0.4678,0.0752,0.4631,0.8516,1.4113,0.317,B,0.376,0.351,0.175,0.063
710,563395,15165.7,3000,100.0,0.1967,0.2005,0.4132,0.9959,3.1598,0.891,B,0.378,0.352,0.176,0.063
711,566395,6694.03,3000,100.0,0.6251,0.1603,0.3962,0.9895,0.4841,0.7462,B,0.379,0.353,0.176,0.063
712,567155,1280.13,760,93.2,0.6857,0.0978,0.4261,0.8958,0.4243,0.4281,B,0.38,0.353,0.177,0.063
713,570155,14105.31,3000,100.0,0.2404,0.2106,0.4036,0.9943,2.7848,0.9128,B,0.381,0.354,0.177,0.064
714,573155,10661.94,3000,100.0,0.4174,0.1872,0.4023,0.9889,1.7361,0.8179,B,0.383,0.355,0.178,0.064
715,576155,9637.63,3000,100.0,0.4427,0.1224,0.4532,0.9705,1.6804,0.5423,B,0.384,0.356,0.178,0.064
716,579155,11973.82,3000,100.0,0.3097,0.1463,0.4229,0.985,2.3106,0.6797,B,0.386,0.357,0.179,0.064
717,582155,11317.27,3000,99.8,0.3739,0.2584,0.3983,0.9875,1.867,0.9082,B,0.388,0.358,0.179,0.065
718,585155,10100.26,3000,100.0,0.3991,0.1451,0.4535,0.9791,1.7243,0.6491,B,0.389,0.36,0.18,0.065
719,588155,12329.88,3000,100.0,0.3012,0.1757,0.3959,0.99,2.334,0.7741,B,0.391,0.361,0.18,0.065
720,591155,11772.39,3000,100.0,0.327,0.1741,0.426,0.9919,2.1624,0.7598,B,0.393,0.362,0.181,0.065
721,594155,11985.55,3000,100.0,0.3091,0.1665,0.3944,0.9958,2.266,0.7234,B,0.394,0.363,0.181,0.066
722,597155,6826.53,3000,100.0,0.6414,0.1913,0.4128,0.9792,0.4821,0.8027,B,0.396,0.364,0.182,0.066
723,600155,2049.65,3000,19.6,0.3028,0.0541,0.3911,0.9757,0.4536,0.0537,B,0.397,0.365,0.182,0.066
724,603155,9044.86,3000,99.6,0.4538,0.1698,0.4019,0.9868,1.2564,0.7645,B,0.399,0.366,0.183,0.067
725,606155,9269.67,3000,100.0,0.4516,0.1344,0.4434,0.9774,1.4654,0.6262,B,0.401,0.367,0.184,0.067
726,609155,9299.65,3000,99.4,0.3951,0.0941,0.4099,0.9952,1.6578,0.44,B,0.402,0.368,0.184,0.067
727,612155,9522.64,3000,100.0,0.4167,0.1601,0.3982,0.994,1.4593,0.7122,B,0.404,0.369,0.185,0.067
728,615155,10869.66,3000,100.0,0.387,0.2538,0.3902,0.9946,1.6996,0.9196,B,0.405,0.37,0.185,0.068
729,618155,10554.94,3000,99.8,0.3715,0.1531,0.3924,0.9922,1.8003,0.7175,B,0.407,0.371,0.186,0.068
730,621155,5567.7,3000,54.5,0.3509,0.0901,0.4057,0.9689,1.0968,0.2354,B,0.409,0.372,0.186,0.068
731,624155,12533.53,3000,97.5,0.2744,0.1645,0.3736,0.9915,2.4805,0.7197,B,0.41,0.374,0.187,0.068
732,627155,11295.3,3000,100.0,0.3411,0.1308,0.3979,0.9882,2.1549,0.6121,B,0.412,0.375,0.187,0.069
733,630155,14784.76,3000,100.0,0.2104,0.1892,0.3669,0.9917,3.0746,0.8517,B,0.414,0.376,0.188,0.069
734,633155,12284.67,3000,100.0,0.2929,0.1519,0.3889,0.99,2.4035,0.6881,B,0.415,0.377,0.188,0.069
735,634397,2132.04,1242,68.5,0.565,0.1467,0.3809,0.9451,0.6233,0.4644,B,0.416,0.377,0.189,0.069
736,637397,11170.76,3000,100.0,0.3859,0.213,0.3699,0.9833,1.8517,0.8719,B,0.418,0.378,0.189,0.07
737,640397,13689.2,3000,100.0,0.2559,0.2029,0.367,0.9959,2.6798,0.8792,B,0.419,0.379,0.19,0.07
738,643397,12391.02,3000,100.0,0.322,0.2095,0.3946,0.995,2.2159,0.9113,B,0.421,0.381,0.19,0.07
739,646397,12022.6,3000,100.0,0.3175,0.1715,0.397,0.9941,2.2004,0.8043,B,0.422,0.382,0.191,0.07
740,649397,11979.21,3000,100.0,0.3309,0.2137,0.4074,0.993,2.1186,0.8719,B,0.424,0.383,0.191,0.071
741,652397,5196.6,3000,100.0,0.6892,0.0876,0.3874,0.9815,0.3277,0.4074,B,0.426,0.384,0.192,0.071
742,655397,13554.66,3000,100.0,0.2729,0.2405,0.3865,0.9923,2.563,0.9528,B,0.427,0.385,0.192,0.071
743,658397,14475.15,3000,100.0,0.2421,0.2313,0.353,0.9937,2.8819,0.9402,B,0.429,0.386,0.193,0.071
744,661397,13988.82,3000,100.0,0.2554,0.235,0.3591,0.9942,2.686,0.9738,B,0.43,0.387,0.193,0.072
745,664397,11279.36,3000,100.0,0.3356,0.1429,0.3999,0.9917,2.0862,0.6699,B,0.432,0.388,0.194,0.072
746,667397,7397.79,3000,98.9,0.5482,0.0944,0.411,0.9585,1.0572,0.4403,B,0.434,0.389,0.195,0.072
747,670397,5043.99,3000,90.4,0.7688,0.0752,0.4889,0.8914,0.5185,0.3276,B,0.435,0.39,0.195,0.073
748,673397,11668.59,3000,100.0,0.3471,0.2204,0.4031,0.9889,2.0436,0.8437,B,0.437,0.391,0.196,0.073
749,676397,8340.08,3000,88.5,0.5051,0.1901,0.4741,0.8849,1.3268,0.6524,B,0.439,0.392,0.196,0.073
750,679397,11213.51,3000,100.0,0.3767,0.2165,0.4054,0.9781,1.8842,0.8589,B,0.44,0.393,0.197,0.073
751,682397,7810.14,3000,94.0,0.57,0.1144,0.4424,0.9399,1.1945,0.5067,B,0.442,0.395,0.197,0.074
752,685397,11780.59,3000,97.1,0.364,0.212,0.3922,0.9704,2.1511,0.8203,B,0.443,0.396,0.198,0.074
753,688397,9627.61,3000,100.0,0.4129,0.1473,0.4015,0.996,1.5138,0.6912,B,0.445,0.397,0.198,0.074
754,691397,9826.4,3000,100.0,0.4353,0.2194,0.4172,0.9904,1.3379,0.9348,B,0.447,0.398,0.199,0.074
755,694397,10173.54,3000,100.0,0.3657,0.1026,0.3751,0.9796,1.917,0.4752,B,0.448,0.399,0.199,0.075
756,697397,12990.93,3000,100.0,0.287,0.2092,0.3843,0.9952,2.4343,0.8926,B,0.45,0.4,0.2,0.075
757,700397,8104.63,3000,100.0,0.5365,0.1903,0.3721,0.9949,0.8511,0.8488,B,0.452,0.401,0.201,0.075
758,703397,8043.59,3000,98.1,0.5423,0.1593,0.4095,0.9721,1.0415,0.6727,B,0.453,0.402,0.201,0.076
759,706397,7259.07,3000,97.4,0.6047,0.0937,0.4399,0.9591,1.0392,0.4296,B,0.455,0.403,0.202,0.076
760,709397,13947.16,3000,100.0,0.2164,0.1374,0.3779,0.9951,3.0081,0.633,B,0.456,0.404,0.202,0.076
761,712397,11561.81,3000,100.0,0.3621,0.2642,0.4025,0.9894,1.9417,0.9127,B,0.458,0.405,0.203,0.076
762,715397,14348.18,3000,100.0,0.2148,0.1841,0.3873,0.9931,2.965,0.8144,B,0.46,0.406,0.203,0.077
763,718397,9830.37,3000,100.0,0.3934,0.1507,0.4152,0.9751,1.6117,0.6759,B,0.461,0.408,0.204,0.077
764,721397,16917.12,3000,100.0,0.0889,0.1901,0.381,0.9961,3.7618,0.8722,B,0.463,0.409,0.204,0.077
765,724397,11666.19,3000,100.0,0.3523,0.1721,0.3985,0.9828,2.0921,0.799,B,0.465,0.41,0.205,0.077
766,727397,9893.47,3000,94.5,0.3309,0.0557,0.4092,0.9922,2.0644,0.2681,B,0.466,0.411,0.205,0.078
767,730397,12384.28,3000,100.0,0.2721,0.1083,0.3965,0.9846,2.63,0.498,B,0.468,0.412,0.206,0.078
768,733397,12910.69,3000,100.0,0.3013,0.2385,0.4022,0.9927,2.3569,0.9445,B,0.469,0.413,0.206,0.078
769,736397,14153.51,3000,100.0,0.2295,0.2477,0.3882,0.9907,2.883,0.8322,B,0.471,0.414,0.207,0.079
770,739397,12132.6,3000,100.0,0.3305,0.2457,0.3845,0.9962,2.0798,0.9621,B,0.473,0.415,0.208,0.079
771,742397,11985.92,3000,100.0,0.2854,0.1083,0.3962,0.9931,2.4899,0.4958,B,0.474,0.416,0.208,0.079
772,745397,9756.08,3000,99.7,0.388,0.1145,0.3865,0.9946,1.7199,0.5304,B,0.476,0.417,0.209,0.079
773,748397,11098.92,3000,100.0,0.3785,0.2289,0.3829,0.9898,1.7598,0.9397,B,0.478,0.418,0.209,0.08
774,751397,9801.06,3000,100.0,0.4132,0.1674,0.3777,0.9954,1.4964,0.7677,B,0.479,0.419,0.21,0.08
775,754397,6041.29,3000,100.0,0.7274,0.1504,0.3891,0.9939,0.3296,0.6849,B,0.481,0.421,0.21,0.08
776,757397,12983.78,3000,100.0,0.294,0.2062,0.4367,0.9709,2.4259,0.9043,B,0.482,0.422,0.211,0.08
777,760397,9420.59,3000,100.0,0.405,0.0843,0.3936,0.9941,1.7358,0.3964,B,0.484,0.423,0.211,0.081
778,763397,10462.11,3000,100.0,0.3774,0.1347,0.4008,0.9859,1.8554,0.6291,B,0.486,0.424,0.212,0.081
779,766397,11229.62,3000,100.0,0.3666,0.2162,0.4199,0.9611,1.8811,0.8738,B,0.487,0.425,0.212,0.081
780,769397,12355.92,3000,100.0,0.2713,0.115,0.3907,0.9894,2.5834,0.5318,B,0.489,0.426,0.213,0.081
781,772397,12162.24,3000,99.9,0.3169,0.1657,0.3989,0.993,2.3233,0.7298,B,0.49,0.427,0.213,0.082
782,775397,10629.34,3000,99.7,0.3429,0.0809,0.413,0.9489,2.2008,0.3717,B,0.492,0.428,0.214,0.082
783,778397,13134.05,3000,100.0,0.2567,0.1465,0.4285,0.9796,2.6985,0.6803,B,0.494,0.429,0.215,0.082
784,781397,10272.04,3000,100.0,0.3926,0.1807,0.3886,0.9671,1.6738,0.7673,B,0.495,0.43,0.215,0.083
785,784397,1757.8,3000,47.2,0.9196,0.0595,0.4903,0.9058,0.0459,0.1474,B,0.497,0.431,0.216,0.083
786,787397,13687.82,3000,100.0,0.2362,0.1449,0.3948,0.997,2.8786,0.6785,B,0.499,0.432,0.216,0.083
787,790397,12797.78,3000,100.0,0.3068,0.229,0.3907,0.9949,2.3184,0.9454,B,0.5,0.433,0.217,0.083
788,793397,11346.77,3000,100.0,0.3696,0.2501,0.4078,0.9931,1.87,0.9107,B,0.502,0.435,0.217,0.084
789,793740,346.39,343,60.3,0.6856,0.1238,0.5008,0.6361,0.4278,0.3547,B,0.502,0.435,0.217,0.084
790,796740,14571.53,3000,100.0,0.2271,0.2133,0.3916,0.9945,2.917,0.9379,B,0.504,0.436,0.218,0.084
791,799740,10507.2,3000,100.0,0.3978,0.2092,0.3886,0.9887,1.614,0.8903,B,0.505,0.437,0.218,0.084
792,802740,12904.9,3000,96.1,0.2317,0.1272,0.4117,0.9842,2.7787,0.5644,B,0.507,0.438,0.219,0.084
793,805740,12033.07,3000,100.0,0.2818,0.097,0.4263,0.9928,2.5229,0.4682,B,0.509,0.439,0.22,0.085
794,808740,12574.8,3000,98.9,0.3033,0.1891,0.359,0.9943,2.3441,0.8553,B,0.51,0.44,0.22,0.085
795,811740,11723.66,3000,100.0,0.3527,0.2193,0.3983,0.9937,1.9838,0.9233,B,0.512,0.441,0.221,0.085
796,814740,11007.48,3000,100.0,0.3457,0.1385,0.3811,0.9923,2.0325,0.6324,B,0.513,0.442,0.221,0.086
797,817740,13138.8,3000,100.0,0.257,0.1427,0.4098,0.9813,2.7165,0.6612,B,0.515,0.443,0.222,0.086
798,820086,10222.6,2346,96.6,0.1796,0.0507,0.4205,0.9803,3.1331,0.25,B,0.516,0.444,0.222,0.086
799,823086,15393.77,3000,100.0,0.1966,0.2408,0.3628,0.9936,3.1496,0.9795,B,0.518,0.445,0.223,0.086
800,826086,13871.11,3000,98.8,0.2556,0.2139,0.3675,0.9941,2.7072,0.9262,B,0.52,0.446,0.223,0.087
801,829086,8639.29,3000,98.5,0.5077,0.1511,0.3967,0.9742,1.2475,0.6612,B,0.521,0.447,0.224,0.087
802,832086,9510.25,3000,100.0,0.455,0.1871,0.38,0.9936,1.3075,0.86,B,0.523,0.448,0.224,0.087
803,835086,15273.68,3000,100.0,0.2003,0.2175,0.4005,0.9935,3.1425,0.9465,B,0.524,0.45,0.225,0.087
804,838086,11560.44,3000,100.0,0.3097,0.1093,0.3886,0.9884,2.3478,0.504,B,0.526,0.451,0.225,0.088
805,838958,845.44,872,34.9,0.4739,0.035,0.5024,0.8674,0.6646,0.0793,B,0.526,0.451,0.225,0.088
806,841958,14281.31,3000,100.0,0.2283,0.263,0.406,0.9926,2.8403,0.9186,B,0.528,0.452,0.226,0.088
807,844807,-139.22,2849,7.0,1.068,0.0194,0.4265,0.8664,0.0053,0.0114,B,0.53,0.453,0.227,0.088
808,847807,15249.62,3000,100.0,0.1925,0.2554,0.4092,0.9937,3.1764,0.904,B,0.531,0.454,0.227,0.089
809,850807,11658.62,3000,100.0,0.3576,0.2495,0.3683,0.9911,1.9457,0.9386,B,0.533,0.455,0.228,0.089
810,853807,13512.7,3000,100.0,0.238,0.1433,0.3749,0.9926,2.833,0.6677,B,0.534,0.456,0.228,0.089
811,856807,13364.96,3000,99.8,0.2738,0.1879,0.4215,0.9869,2.6008,0.8572,B,0.536,0.457,0.229,0.089
812,859807,12667.12,3000,100.0,0.2337,0.0758,0.4386,0.9903,2.8292,0.3696,B,0.538,0.458,0.229,0.09
813,862807,12472.65,3000,100.0,0.3153,0.2514,0.3991,0.9932,2.2513,0.9039,B,0.539,0.46,0.23,0.09
814,863291,161.53,484,20.0,0.5598,0.0978,0.4959,0.8262,0.2245,0.0964,B,0.54,0.46,0.23,0.09
815,866291,13451.01,3000,100.0,0.2649,0.2626,0.3795,0.9896,2.6102,0.8711,B,0.541,0.461,0.23,0.09
816,866778,1039.87,487,71.3,0.4838,0.097,0.5036,0.9044,1.1977,0.3298,B,0.542,0.461,0.231,0.09
817,869778,12278.25,3000,100.0,0.3196,0.2154,0.4145,0.9835,2.2187,0.8776,B,0.543,0.462,0.231,0.091
818,872778,9643.24,3000,100.0,0.3891,0.1159,0.3861,0.991,1.6716,0.5358,B,0.545,0.463,0.232,0.091
819,875778,8100.21,3000,100.0,0.536,0.193,0.3789,0.9895,0.8647,0.8354,B,0.546,0.464,0.232,0.091
820,878778,14464.68,3000,100.0,0.2247,0.1908,0.3695,0.993,2.9484,0.8695,B,0.548,0.465,0.233,0.091
821,881778,10936.16,3000,97.7,0.3263,0.0835,0.4407,0.9578,2.3077,0.3874,B,0.55,0.466,0.233,0.092
822,884778,6964.34,3000,100.0,0.6569,0.1686,0.4072,0.9733,0.588,0.7471,B,0.551,0.467,0.234,0.092
823,887778,10896.4,3000,99.9,0.3931,0.1874,0.3769,0.9923,1.7684,0.8634,B,0.553,0.469,0.234,0.092
824,890778,15609.07,3000,100.0,0.1672,0.2008,0.3993,0.9941,3.2998,0.9,B,0.554,0.47,0.235,0.092
825,893778,14661.94,3000,99.9,0.1907,0.1427,0.4009,0.9941,3.2187,0.663,B,0.556,0.471,0.235,0.093
826,896778,12767.9,3000,100.0,0.2964,0.2111,0.375,0.9924,2.3713,0.8824,B,0.558,0.472,0.236,0.093
827,899778,8103.81,3000,99.9,0.4484,0.0575,0.3856,0.9878,1.4177,0.2867,B,0.559,0.473,0.236,0.093
828,902778,12096.15,3000,100.0,0.3271,0.2146,0.4007,0.9927,2.1324,0.8981,B,0.561,0.474,0.237,0.093
829,905778,15567.06,3000,100.0,0.1687,0.1916,0.4081,0.993,3.3548,0.8316,B,0.563,0.475,0.238,0.094
830,908778,13334.06,3000,99.4,0.1978,0.0512,0.4425,0.99,3.168,0.2597,B,0.564,0.476,0.238,0.094
831,909004,400.25,226,90.7,0.6621,0.1727,0.5305,0.788,0.4769,0.6308,B,0.564,0.476,0.238,0.094
832,909271,491.19,267,93.3,0.6276,0.1138,0.4954,0.8122,0.624,0.4943,B,0.564,0.476,0.238,0.094
833,912271,11467.51,3000,99.4,0.3198,0.1177,0.4292,0.9828,2.2871,0.5419,B,0.566,0.477,0.239,0.094
834,915271,10435.02,3000,100.0,0.4287,0.2262,0.3936,0.9681,1.5564,0.935,B,0.568,0.478,0.239,0.095
835,915596,100.64,325,40.6,1.0008,0.0467,0.4829,0.8042,0.015,0.1042,B,0.568,0.479,0.239,0.095
836,916163,1678.18,567,92.9,0.4242,0.1366,0.4665,0.8883,1.5997,0.5339,B,0.568,0.479,0.239,0.095
837,919163,7735.94,3000,99.2,0.5114,0.099,0.3711,0.9884,1.132,0.4543,B,0.57,0.48,0.24,0.095
838,922163,9481.59,3000,99.6,0.4272,0.1575,0.3607,0.9919,1.4691,0.6931,B,0.571,0.481,0.24,0.095
839,925163,12133.48,3000,100.0,0.2862,0.0941,0.3944,0.9938,2.601,0.4342,B,0.573,0.482,0.241,0.096
840,926901,2638.6,1738,91.3,0.7332,0.0431,0.4341,0.9475,0.4422,0.2108,B,0.574,0.483,0.241,0.096
841,929901,14254.42,3000,98.8,0.2552,0.2175,0.427,0.9891,2.8526,0.9116,B,0.576,0.484,0.242,0.096
842,930351,659.01,450,60.7,0.5478,0.0654,0.4737,0.8804,0.7802,0.2044,B,0.576,0.484,0.242,0.096
843,933351,9276.91,3000,98.3,0.4044,0.0615,0.3943,0.991,1.7945,0.3043,B,0.577,0.485,0.242,0.096
844,936351,14820.17,3000,99.7,0.2077,0.1898,0.3584,0.9955,3.0962,0.8429,B,0.579,0.486,0.243,0.097
845,939351,11777.16,3000,84.7,0.2005,0.1224,0.4057,0.9877,2.5963,0.4779,B,0.581,0.487,0.244,0.097
846,942351,15796.78,3000,100.0,0.1483,0.2037,0.3644,0.9936,3.4223,0.839,B,0.582,0.488,0.244,0.097
847,945351,14424.44,3000,100.0,0.1725,0.1179,0.3955,0.9936,3.2621,0.5425,B,0.584,0.489,0.245,0.097
848,948351,12995.86,3000,100.0,0.2361,0.1114,0.4031,0.9772,2.8238,0.5137,B,0.586,0.49,0.245,0.098
849,951351,4445.43,3000,52.7,0.5722,0.0663,0.4655,0.9661,0.8032,0.1753,B,0.587,0.491,0.246,0.098
850,954351,11453.12,3000,91.5,0.2995,0.109,0.4388,0.9852,2.4321,0.4665,B,0.589,0.493,0.246,0.098
851,957351,12610.13,3000,100.0,0.2443,0.0847,0.3819,0.9886,2.8129,0.3906,B,0.59,0.494,0.247,0.098
852,960351,8624.04,3000,93.8,0.4621,0.1285,0.4292,0.9721,1.3765,0.5706,B,0.592,0.495,0.247,0.099
853,963351,4520.54,3000,45.1,0.4315,0.1422,0.4025,0.9731,0.7809,0.2978,B,0.594,0.496,0.248,0.099
854,966351,12107.99,3000,99.7,0.3258,0.1545,0.407,0.9944,2.3245,0.7109,B,0.595,0.497,0.248,0.099
855,969351,9348.92,3000,100.0,0.4725,0.2048,0.4329,0.9814,1.2946,0.8312,B,0.597,0.498,0.249,0.099
856,972351,9142.15,3000,100.0,0.4261,0.1355,0.3656,0.9963,1.4149,0.6272,B,0.599,0.499,0.25,0.1
857,973857,2334.34,1506,67.7,0.5896,0.0684,0.4704,0.8682,0.7749,0.2274,B,0.599,0.5,0.25,0.1
858,976857,5871.87,3000,75.8,0.6079,0.0974,0.4294,0.9301,0.9136,0.3484,C,0.601,0.501,0.25,0.1
859,979857,15107.55,3000,100.0,0.1753,0.1425,0.4223,0.9963,3.3675,0.6632,C,0.604,0.503,0.251,0.1
860,982857,11524.37,3000,100.0,0.3568,0.1609,0.3917,0.9918,2.0831,0.7556,C,0.606,0.504,0.251,0.101
861,985857,13275.13,3000,99.2,0.2467,0.1465,0.4371,0.988,2.7925,0.6384,C,0.608,0.506,0.252,0.101
862,988857,11554.46,3000,100.0,0.3526,0.2279,0.3736,0.9941,1.954,0.8949,C,0.611,0.508,0.253,0.101
863,991857,12540.45,3000,100.0,0.2774,0.1456,0.363,0.9945,2.5338,0.6415,C,0.613,0.51,0.253,0.102
864,994857,12512.74,3000,99.8,0.291,0.157,0.4071,0.9902,2.4433,0.727,C,0.615,0.511,0.254,0.102
865,997857,14350.46,3000,100.0,0.1638,0.1034,0.4226,0.9948,3.3052,0.4763,C,0.617,0.513,0.254,0.102
866,1000857,10105.41,3000,92.2,0.3219,0.0576,0.4024,0.9913,2.1687,0.2656,C,0.62,0.515,0.255,0.102
867,1002812,6587.9,1955,93.3,0.3246,0.0677,0.4549,0.9694,2.1342,0.3155,C,0.621,0.516,0.255,0.103
868,1005812,12510.95,3000,99.3,0.242,0.0864,0.4319,0.9907,2.7628,0.4033,C,0.623,0.518,0.256,0.103
869,1008812,13924.95,3000,100.0,0.2198,0.1577,0.377,0.9906,2.937,0.7023,C,0.626,0.519,0.256,0.103
870,1011812,11146.15,3000,86.2,0.2234,0.0635,0.429,0.9881,2.5689,0.2668,C,0.628,0.521,0.257,0.104
871,1014812,11608.22,3000,98.4,0.2726,0.06,0.436,0.9936,2.5809,0.29,C,0.63,0.523,0.258,0.104
872,1017812,15329.52,3000,100.0,0.1811,0.2134,0.4184,0.9926,3.2051,0.9012,C,0.633,0.524,0.258,0.104
873,1020812,8699.94,3000,93.9,0.4216,0.0681,0.4091,0.9863,1.6399,0.3146,C,0.635,0.526,0.259,0.104
874,1023812,15105.84,3000,100.0,0.1997,0.2013,0.4017,0.9956,3.1254,0.9061,C,0.637,0.528,0.259,0.105
875,1024420,1388.0,608,91.6,0.5745,0.0442,0.458,0.9075,1.2312,0.2239,C,0.638,0.528,0.259,0.105
876,1027420,12663.32,3000,100.0,0.2925,0.1429,0.3906,0.9926,2.5605,0.6589,C,0.64,0.53,0.26,0.105
877,1028247,2490.3,827,94.2,0.475,0.0542,0.4778,0.9136,1.882,0.2703,C,0.641,0.53,0.26,0.105
878,1031247,11762.67,3000,100.0,0.3193,0.1465,0.3815,0.9929,2.2677,0.6498,C,0.643,0.532,0.261,0.105
879,1034247,14879.57,3000,100.0,0.1986,0.1727,0.4202,0.9927,3.1565,0.7995,C,0.645,0.534,0.261,0.106
880,1037247,9632.46,3000,100.0,0.4696,0.0566,0.3934,0.9891,1.9313,0.2803,C,0.647,0.536,0.262,0.106
881,1039905,6908.95,2658,99.0,0.5342,0.0583,0.3882,0.985,1.3233,0.2955,C,0.649,0.537,0.262,0.106
882,1042905,11795.51,3000,100.0,0.3251,0.1328,0.4126,0.9868,2.3125,0.6174,C,0.652,0.539,0.263,0.106
883,1045905,13565.36,3000,100.0,0.2224,0.1248,0.4216,0.9934,2.935,0.5746,C,0.654,0.541,0.264,0.107
884,1048905,2882.29,3000,35.6,0.656,0.0901,0.379,0.9794,0.4655,0.156,C,0.656,0.542,0.264,0.107
885,1051905,8102.2,3000,100.0,0.5584,0.1876,0.3722,0.9899,0.8979,0.8047,C,0.659,0.544,0.265,0.107
886,1054905,5151.52,3000,89.6,0.7817,0.1451,0.3925,0.9895,0.2126,0.6121,C,0.661,0.546,0.265,0.108
887,1056443,5492.45,1538,95.5,0.3371,0.0914,0.4468,0.9527,2.2535,0.3944,C,0.662,0.547,0.266,0.108
888,1058200,510.91,1757,27.8,1.1484,0.0239,0.4656,0.9576,0.0074,0.0489,C,0.663,0.548,0.266,0.108
889,1061200,4884.4,3000,96.4,0.7779,0.0505,0.4126,0.9907,0.4158,0.2505,C,0.666,0.549,0.266,0.108
890,1062677,3984.32,1477,82.6,0.4622,0.1675,0.4216,0.9623,1.276,0.6327,C,0.667,0.55,0.267,0.108
891,1065677,11884.45,3000,100.0,0.3143,0.1274,0.3666,0.991,2.3865,0.573,C,0.669,0.552,0.267,0.109
892,1068677,13056.32,3000,99.5,0.2854,0.1785,0.4224,0.9943,2.5193,0.8318,C,0.671,0.554,0.268,0.109
893,1071677,8799.04,3000,100.0,0.45,0.0675,0.3964,0.9899,1.6133,0.3186,C,0.674,0.555,0.268,0.109
894,1072998,-2.44,1321,7.6,1.0694,0.0386,0.4102,0.9124,0.0006,0.0165,C,0.675,0.556,0.269,0.109
895,1074384,2534.38,1386,77.5,0.6317,0.113,0.4556,0.9149,0.7335,0.3981,C,0.676,0.557,0.269,0.109
896,1077384,12994.17,3000,100.0,0.2898,0.2062,0.4087,0.989,2.4588,0.8721,C,0.678,0.559,0.27,0.11
897,1080384,13718.22,3000,100.0,0.2421,0.1692,0.386,0.9951,2.7804,0.788,C,0.68,0.56,0.27,0.11
898,1083384,11472.18,3000,100.0,0.3078,0.1031,0.3636,0.9939,2.3473,0.4739,C,0.683,0.562,0.271,0.11
899,1086384,11308.09,3000,100.0,0.335,0.1515,0.4087,0.9944,2.0697,0.6945,C,0.685,0.564,0.271,0.111
900,1089384,11422.47,3000,100.0,0.3238,0.1092,0.4028,0.9923,2.2812,0.5137,C,0.687,0.565,0.272,0.111
901,1092384,7525.63,3000,100.0,0.5227,0.0998,0.4108,0.9886,1.0454,0.4586,C,0.689,0.567,0.272,0.111
902,1095384,14314.98,3000,100.0,0.2274,0.202,0.3909,0.9876,2.9007,0.8714,C,0.692,0.569,0.273,0.111
903,1098384,8358.44,3000,99.4,0.4379,0.0835,0.4034,0.9959,1.3937,0.3863,C,0.694,0.571,0.274,0.112
904,1101384,7394.51,3000,93.6,0.5489,0.1658,0.3969,0.9853,0.8117,0.7236,C,0.696,0.572,0.274,0.112
