episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
157,23954,-246.37,196,65.8,0.5947,0.1492,0.5029,0.4939,0.8996,0.6929,0.3843,0.3262,-0.5005,A,0.0867,0.000-0.118,0.23,0.115,0.036
158,24075,17.4,121,95.9,0.5728,0.1947,0.4585,0.4203,0.8477,0.7541,0.7555,0.3581,-0.3596,A,0.0744,0.000-0.118,0.23,0.115,0.036
159,24275,-178.04,200,92.5,0.7958,0.1402,0.43,0.4946,0.9032,0.2695,0.5551,0.2931,-0.4506,A,0.0946,0.000-0.118,0.23,0.115,0.036
160,24409,-63.12,134,97.0,0.7249,0.1479,0.4156,0.4837,0.8835,0.5796,0.5682,0.3717,-0.4361,A,0.0997,0.000-0.118,0.231,0.115,0.036
161,24618,-32.7,209,96.2,0.6073,0.16,0.3689,0.4855,0.9297,0.778,0.6584,0.417,-0.4401,A,0.0884,0.000-0.118,0.231,0.115,0.036
162,24734,-123.86,116,85.3,0.6768,0.1774,0.491,0.4688,0.6953,0.4467,0.5961,0.2181,-0.4228,A,0.1067,0.000-0.118,0.231,0.115,0.036
163,25035,-370.87,301,86.4,0.7581,0.1416,0.4416,0.5285,0.8923,0.4578,0.5316,0.3301,-0.5204,A,0.1105,0.000-0.118,0.231,0.116,0.036
164,25090,34.86,55,90.9,0.4949,0.2671,0.6242,0.3048,0.7053,1.0407,0.7661,0.331,-0.2118,A,0.0742,0.000-0.118,0.231,0.116,0.036
165,25466,-526.97,376,38.6,0.3287,0.1999,0.4385,0.5302,0.9357,0.9321,0.2714,0.3929,-0.5302,A,0.0844,0.000-0.118,0.232,0.116,0.036
166,25555,15.35,89,97.8,0.5033,0.2265,0.5039,0.425,0.762,1.2476,0.7141,0.3805,-0.3649,A,0.0864,0.000-0.118,0.232,0.116,0.036
167,26000,-981.43,445,67.9,0.6684,0.113,0.4213,0.5833,0.9456,0.562,0.3419,0.3714,-0.6256,A,0.0853,0.000-0.118,0.232,0.116,0.036
168,26177,-83.09,177,89.8,0.554,0.1447,0.4176,0.5054,0.8572,0.8912,0.5889,0.3877,-0.474,A,0.1076,0.000-0.118,0.233,0.116,0.037
169,26481,-212.72,304,48.7,0.3707,0.1662,0.4058,0.497,0.9201,1.1523,0.3248,0.3901,-0.4674,A,0.0947,0.000-0.118,0.233,0.117,0.037
170,26853,-594.75,372,47.3,0.6466,0.199,0.3964,0.5103,0.9481,0.2766,0.3768,0.4094,-0.489,A,0.0742,0.000-0.118,0.234,0.117,0.037
171,27650,-1846.67,797,24.6,0.6227,0.1876,0.3816,0.511,0.9482,0.1743,0.1838,0.3762,-0.4822,A,0.1003,0.000-0.118,0.235,0.117,0.037
172,28020,245.13,370,99.7,0.4311,0.2089,0.4374,0.5149,0.9203,1.7458,0.7975,0.3755,-0.5,A,0.0868,0.000-0.118,0.235,0.118,0.037
173,28116,-73.41,96,93.8,0.5646,0.2334,0.4485,0.5421,0.8228,0.7218,0.8717,0.3126,-0.5353,A,0.1075,0.000-0.118,0.235,0.118,0.037
174,28570,-441.78,454,86.3,0.6119,0.1312,0.3817,0.5138,0.9151,0.7634,0.5129,0.3701,-0.4939,A,0.1126,0.000-0.118,0.236,0.118,0.037
175,28951,-669.85,381,49.3,0.8073,0.1278,0.4354,0.5041,0.9286,0.3524,0.252,0.2978,-0.4799,A,0.086,0.000-0.118,0.236,0.118,0.037
176,29102,39.24,151,88.7,0.6452,0.1745,0.4247,0.4555,0.914,1.0145,0.6343,0.3774,-0.3913,A,0.0759,0.000-0.118,0.236,0.118,0.037
177,29376,-53.82,274,97.4,0.6136,0.2211,0.4149,0.499,0.922,0.509,0.9124,0.4239,-0.4692,A,0.1114,0.000-0.118,0.237,0.118,0.037
178,29458,7.31,82,98.8,0.5242,0.2126,0.4768,0.4754,0.8411,1.1311,0.8406,0.3637,-0.4347,A,0.0818,0.000-0.118,0.237,0.118,0.037
179,29558,0.8,100,95.0,0.5121,0.2578,0.43,0.4843,0.8386,0.9865,0.8851,0.3183,-0.4454,A,0.0884,0.000-0.118,0.237,0.118,0.037
180,29987,22.42,429,97.2,0.4919,0.1555,0.3783,0.5464,0.945,1.3534,0.688,0.4336,-0.549,A,0.073,0.000-0.118,0.237,0.119,0.037
181,30207,115.76,220,96.8,0.4199,0.2058,0.4006,0.518,0.9106,1.5732,0.8728,0.3641,-0.4747,A,0.0781,0.000-0.118,0.238,0.119,0.038
182,30575,-253.1,368,94.8,0.7777,0.1629,0.3984,0.4827,0.9449,0.2858,0.6723,0.3383,-0.4306,A,0.0961,0.000-0.118,0.238,0.119,0.038
183,30996,-593.51,421,100.0,0.5372,0.1366,0.437,0.6475,0.9601,0.9383,0.6112,0.4488,-0.746,A,0.0905,0.000-0.118,0.239,0.119,0.038
184,32592,-3496.98,1596,36.8,0.556,0.1262,0.3843,0.5518,0.9715,0.458,0.2084,0.4282,-0.5537,A,0.1049,0.000-0.118,0.241,0.12,0.038
185,32818,-51.97,226,100.0,0.5775,0.1166,0.4179,0.5297,0.9246,1.3017,0.5017,0.3769,-0.5218,A,0.0913,0.000-0.118,0.241,0.121,0.038
186,33239,-538.41,421,99.5,0.6345,0.1586,0.4439,0.6234,0.9494,0.7492,0.7255,0.4371,-0.7072,A,0.0746,0.000-0.118,0.242,0.121,0.038
187,35283,-5590.46,2044,39.8,0.7563,0.1551,0.4142,0.6143,0.9865,0.2274,0.265,0.4612,-0.6706,A,0.0804,0.000-0.118,0.244,0.122,0.039
188,36206,-934.69,923,74.8,0.6237,0.1457,0.4469,0.5091,0.9295,0.573,0.4723,0.3978,-0.4983,A,0.0748,0.000-0.118,0.245,0.123,0.039
189,36924,-1243.12,718,56.5,0.7122,0.1579,0.3857,0.5372,0.9636,0.4772,0.4014,0.3513,-0.5269,A,0.0967,0.000-0.118,0.246,0.123,0.039
190,37292,376.6,368,99.7,0.4483,0.2285,0.4386,0.4563,0.922,1.5267,0.8857,0.3947,-0.4099,A,0.0823,0.000-0.118,0.247,0.123,0.039
191,37554,100.04,262,95.8,0.478,0.1673,0.4261,0.4778,0.9035,1.2569,0.7096,0.4067,-0.4419,A,0.0946,0.000-0.118,0.247,0.123,0.039
192,37886,-550.91,332,34.6,0.6748,0.0674,0.4139,0.483,0.9295,0.425,0.1075,0.2989,-0.4353,A,0.0937,0.000-0.118,0.247,0.124,0.039
193,38196,-152.85,310,100.0,0.6828,0.1397,0.3978,0.484,0.9419,0.4525,0.624,0.3722,-0.4401,A,0.0952,0.000-0.118,0.248,0.124,0.04
194,38468,43.81,272,75.7,0.4292,0.1489,0.468,0.4551,0.9125,1.2762,0.4859,0.3987,-0.4097,A,0.0831,0.000-0.118,0.248,0.124,0.04
195,39440,-2008.14,972,17.8,0.541,0.1929,0.3776,0.5075,0.963,0.1751,0.139,0.4607,-0.4669,A,0.0821,0.000-0.118,0.249,0.125,0.04
196,40853,-3175.28,1413,20.7,0.7459,0.1166,0.3985,0.519,0.9583,0.0805,0.1154,0.4539,-0.4964,A,0.1173,0.000-0.118,0.251,0.126,0.04
197,41659,540.21,806,99.1,0.4433,0.1881,0.4398,0.5083,0.9525,1.5977,0.8151,0.4056,-0.4899,A,0.1112,0.000-0.118,0.252,0.126,0.04
198,42032,134.73,373,100.0,0.5292,0.2032,0.4239,0.5071,0.9519,1.1568,0.8581,0.4113,-0.4747,A,0.126,0.000-0.118,0.253,0.126,0.041
199,42299,-83.92,267,95.1,0.6809,0.1154,0.4639,0.5046,0.9164,0.9196,0.4788,0.4324,-0.4832,A,0.0933,0.000-0.118,0.253,0.126,0.041
200,42431,181.02,132,97.0,0.3229,0.233,0.4451,0.4815,0.9004,2.1407,0.8103,0.4341,-0.4352,A,0.108,0.000-0.118,0.253,0.127,0.041
201,42616,-5.46,185,94.6,0.4841,0.1936,0.4488,0.5136,0.8754,1.2719,0.8054,0.3007,-0.4868,A,0.0819,0.000-0.118,0.253,0.127,0.041
202,42844,139.02,228,100.0,0.4973,0.1283,0.5142,0.4348,0.9219,1.4437,0.5041,0.4018,-0.3837,A,0.1113,0.000-0.118,0.254,0.127,0.041
203,43073,-250.3,229,99.1,0.6173,0.1224,0.4677,0.5356,0.893,1.031,0.5431,0.226,-0.5549,A,0.0878,0.000-0.118,0.254,0.127,0.041
204,43308,70.48,235,98.7,0.5375,0.1396,0.4354,0.4762,0.9277,1.1376,0.6005,0.4466,-0.4254,A,0.0863,0.000-0.118,0.254,0.127,0.041
205,43965,437.49,657,99.7,0.3881,0.1636,0.3985,0.5423,0.9628,1.8159,0.7079,0.4314,-0.5274,A,0.0992,0.000-0.118,0.255,0.127,0.041
206,44258,-56.07,293,98.0,0.5157,0.1833,0.4063,0.55,0.9311,1.0202,0.7817,0.4334,-0.5426,A,0.0933,0.000-0.118,0.255,0.128,0.041
207,44522,35.69,264,99.2,0.4511,0.1108,0.4052,0.5343,0.9466,1.6123,0.4715,0.45,-0.5356,A,0.0979,0.000-0.118,0.256,0.128,0.041
208,45688,-599.46,1166,89.6,0.4986,0.1232,0.4159,0.5567,0.9574,1.1928,0.4929,0.3997,-0.5646,A,0.097,0.000-0.118,0.257,0.129,0.041
209,46155,-659.58,467,45.6,0.4603,0.1229,0.404,0.4952,0.9415,0.7079,0.2397,0.387,-0.4611,A,0.0897,0.000-0.118,0.258,0.129,0.042
210,46547,87.05,392,99.0,0.5142,0.1498,0.4242,0.4979,0.9477,1.1675,0.6568,0.4568,-0.477,A,0.1222,0.000-0.118,0.258,0.129,0.042
211,46632,111.3,85,97.6,0.364,0.2234,0.452,0.4354,0.8542,1.9375,0.8914,0.3609,-0.3603,A,0.121,0.000-0.118,0.258,0.129,0.042
212,46939,-162.89,307,96.7,0.6283,0.1804,0.3994,0.5199,0.9274,0.5862,0.725,0.4344,-0.5014,A,0.1284,0.000-0.118,0.259,0.129,0.042
213,47522,-379.05,583,73.6,0.6137,0.1446,0.449,0.4653,0.9284,0.6506,0.465,0.3752,-0.4274,A,0.0809,0.000-0.118,0.259,0.13,0.042
214,47692,122.59,170,98.8,0.396,0.1642,0.4633,0.4622,0.9107,1.79,0.7259,0.3453,-0.4205,A,0.1099,0.000-0.118,0.26,0.13,0.042
215,47912,3.88,220,96.8,0.7675,0.1544,0.4177,0.4371,0.9217,0.5751,0.6177,0.4401,-0.3779,A,0.1084,0.000-0.118,0.26,0.13,0.042
216,48119,115.5,207,99.5,0.467,0.1761,0.4633,0.4413,0.9323,1.3182,0.7772,0.4018,-0.3974,A,0.1066,0.000-0.118,0.26,0.13,0.042
217,49278,-2181.17,1159,33.5,0.6604,0.1255,0.3867,0.5248,0.9775,0.2893,0.1909,0.4796,-0.5016,A,0.0923,0.000-0.118,0.262,0.131,0.042
218,49956,-846.47,678,99.9,0.6571,0.1498,0.4183,0.5975,0.9538,0.656,0.6619,0.4104,-0.6476,A,0.0963,0.000-0.118,0.262,0.131,0.042
219,50254,-114.78,298,99.0,0.5108,0.1611,0.4299,0.5094,0.9391,0.9674,0.7041,0.3774,-0.4889,A,0.0943,0.000-0.118,0.263,0.131,0.043
220,50640,-308.18,386,99.5,0.503,0.1369,0.4236,0.5691,0.9532,1.1823,0.6141,0.3967,-0.5967,A,0.1009,0.000-0.118,0.263,0.132,0.043
221,51652,-1182.24,1012,99.5,0.521,0.1414,0.3932,0.594,0.9767,0.9677,0.6239,0.4021,-0.6305,A,0.1274,0.000-0.118,0.265,0.132,0.043
222,52337,-466.21,685,99.1,0.6431,0.125,0.4055,0.4872,0.9417,0.6819,0.5584,0.3129,-0.4454,A,0.0903,0.000-0.118,0.265,0.133,0.043
223,52674,-164.24,337,98.8,0.5381,0.148,0.4539,0.5431,0.9295,1.238,0.6549,0.363,-0.5418,A,0.1249,0.000-0.118,0.266,0.133,0.043
224,52975,-363.44,301,99.0,0.5216,0.1326,0.4766,0.5624,0.9108,1.0607,0.5842,0.3466,-0.5999,A,0.0923,0.000-0.118,0.266,0.133,0.043
225,53607,155.99,632,97.9,0.4964,0.187,0.399,0.5056,0.9537,1.3249,0.7351,0.3917,-0.4678,A,0.0838,0.000-0.118,0.267,0.134,0.043
226,53795,-215.4,188,98.4,0.6324,0.1338,0.4754,0.5146,0.9222,0.7449,0.5953,0.2322,-0.5162,A,0.1173,0.000-0.118,0.267,0.134,0.043
227,54040,-322.08,245,99.2,0.6196,0.1555,0.4676,0.5768,0.9101,0.7544,0.6678,0.3156,-0.6051,A,0.1189,0.000-0.118,0.268,0.134,0.044
228,54261,-126.59,221,87.8,0.5132,0.1355,0.4292,0.4602,0.8524,0.8977,0.5389,0.3175,-0.4089,A,0.1196,0.000-0.118,0.268,0.134,0.044
229,54684,23.85,423,87.0,0.4282,0.2487,0.4316,0.5235,0.9307,1.316,0.761,0.3922,-0.5185,A,0.1199,0.000-0.118,0.268,0.134,0.044
230,55578,-698.06,894,97.3,0.6138,0.1502,0.4042,0.5377,0.9626,0.7031,0.6604,0.3835,-0.5268,A,0.1255,0.000-0.118,0.269,0.135,0.044
231,55795,235.22,217,97.2,0.3779,0.2112,0.3958,0.4681,0.9105,1.7587,0.8939,0.3806,-0.4095,A,0.1317,0.000-0.118,0.27,0.135,0.044
232,56109,14.0,314,94.6,0.4453,0.164,0.4126,0.5167,0.9222,1.4606,0.6861,0.3984,-0.4922,A,0.1156,0.000-0.118,0.27,0.135,0.044
233,56297,-127.56,188,98.9,0.5264,0.1794,0.4947,0.5073,0.8976,0.9352,0.7345,0.3034,-0.5177,A,0.1217,0.000-0.118,0.27,0.135,0.044
234,57150,-320.2,853,93.7,0.6026,0.1812,0.391,0.5327,0.9613,0.8486,0.7352,0.4062,-0.5216,A,0.1157,0.000-0.118,0.271,0.136,0.044
235,57388,-48.06,238,97.9,0.4831,0.1985,0.4604,0.5079,0.9028,1.116,0.77,0.3103,-0.4904,A,0.1006,0.000-0.118,0.272,0.136,0.044
236,57823,-956.69,435,29.0,0.3773,0.1468,0.4044,0.5165,0.9363,0.6021,0.1633,0.3278,-0.5001,A,0.105,0.000-0.118,0.272,0.136,0.044
237,58343,-101.93,520,93.8,0.6072,0.194,0.4323,0.4894,0.9032,0.8271,0.7166,0.3669,-0.4605,A,0.1122,0.000-0.118,0.273,0.136,0.045
238,58641,-143.95,298,94.3,0.5914,0.1781,0.4019,0.5159,0.9167,0.6511,0.7636,0.3486,-0.4875,A,0.1202,0.000-0.118,0.273,0.137,0.045
239,58982,-288.17,341,94.1,0.6683,0.1518,0.4699,0.5199,0.8761,0.6734,0.6232,0.319,-0.511,A,0.1235,0.000-0.118,0.274,0.137,0.045
240,59243,-54.75,261,100.0,0.5679,0.207,0.457,0.5222,0.9297,0.9757,0.7674,0.3927,-0.5199,A,0.0924,0.000-0.118,0.274,0.137,0.045
241,59574,99.05,331,100.0,0.539,0.114,0.4446,0.4529,0.8973,1.201,0.519,0.4072,-0.3905,A,0.0917,0.000-0.118,0.274,0.137,0.045
242,59815,-109.54,241,84.2,0.5723,0.2058,0.4552,0.4969,0.8557,0.7403,0.7538,0.3611,-0.4783,A,0.1313,0.000-0.118,0.275,0.137,0.045
243,60452,-1432.87,637,60.3,0.7412,0.1399,0.3993,0.5985,0.9532,0.3241,0.3368,0.3922,-0.6464,A,0.1143,0.000-0.118,0.276,0.138,0.045
244,60676,-66.75,224,95.5,0.6704,0.1497,0.5469,0.4192,0.8591,0.6397,0.6243,0.3523,-0.375,A,0.0956,0.000-0.118,0.276,0.138,0.045
245,61429,311.6,753,99.7,0.5154,0.2106,0.4022,0.5097,0.9525,1.2205,0.8311,0.4136,-0.4787,A,0.1291,0.000-0.118,0.277,0.138,0.045
246,61789,-586.63,360,96.1,0.8417,0.1164,0.4378,0.5568,0.9421,0.1835,0.4974,0.3978,-0.5625,A,0.1375,0.000-0.118,0.277,0.139,0.045
247,62182,-58.98,393,95.4,0.5537,0.1865,0.4112,0.5274,0.9507,0.9398,0.7491,0.395,-0.5131,A,0.0896,0.000-0.118,0.278,0.139,0.046
248,62513,-214.46,331,59.5,0.309,0.0737,0.4259,0.5079,0.9466,1.4215,0.1939,0.3917,-0.4995,A,0.1064,0.000-0.118,0.278,0.139,0.046
249,62743,-312.47,230,89.1,0.7282,0.1467,0.4761,0.5152,0.8353,0.3748,0.5475,0.2695,-0.5154,A,0.1299,0.000-0.118,0.278,0.139,0.046
250,63052,-258.54,309,75.1,0.7144,0.1688,0.4825,0.4598,0.8929,0.4228,0.5131,0.4192,-0.4338,A,0.1062,0.000-0.118,0.279,0.139,0.046
251,64030,-1311.75,978,56.6,0.5379,0.2116,0.4024,0.5509,0.9644,0.754,0.464,0.4274,-0.5489,A,0.1008,0.000-0.118,0.28,0.14,0.046
252,64305,429.14,275,97.5,0.2686,0.1827,0.3948,0.4827,0.9214,2.4724,0.6906,0.4231,-0.4389,A,0.1197,0.000-0.118,0.28,0.14,0.046
253,64480,118.71,175,97.1,0.5706,0.1871,0.4633,0.3746,0.8723,0.8487,0.7599,0.3374,-0.2826,A,0.1025,0.000-0.118,0.281,0.14,0.046
254,64832,-163.06,352,98.0,0.5805,0.1953,0.4276,0.5486,0.9305,0.8822,0.7863,0.3841,-0.5552,A,0.0965,0.000-0.118,0.281,0.141,0.046
255,65271,-411.99,439,96.4,0.7388,0.1448,0.4038,0.5183,0.9531,0.4655,0.5626,0.3606,-0.4963,A,0.1203,0.000-0.118,0.282,0.141,0.046
256,65621,188.71,350,86.3,0.4605,0.1448,0.374,0.5047,0.9466,1.683,0.5646,0.4548,-0.466,A,0.122,0.000-0.118,0.282,0.141,0.046
257,66234,-102.51,613,98.0,0.4134,0.17,0.4168,0.6076,0.9644,1.8235,0.7299,0.3899,-0.6546,A,0.1285,0.000-0.118,0.283,0.141,0.047
258,66922,-529.73,688,95.8,0.6584,0.165,0.4151,0.5318,0.9516,0.536,0.6927,0.4115,-0.5288,A,0.1236,0.000-0.118,0.284,0.142,0.047
259,67569,-1055.51,647,99.1,0.8442,0.1003,0.4316,0.5784,0.9665,0.2346,0.4652,0.4059,-0.6121,A,0.1167,0.000-0.118,0.284,0.142,0.047
260,67860,-217.0,291,94.2,0.6203,0.1672,0.4681,0.4947,0.8289,0.7043,0.7061,0.2529,-0.4775,A,0.1042,0.000-0.118,0.285,0.142,0.047
261,67987,33.58,127,91.3,0.4753,0.1719,0.5739,0.4293,0.8324,1.2605,0.6354,0.3819,-0.4075,A,0.1225,0.000-0.118,0.285,0.142,0.047
262,68428,495.52,441,99.5,0.341,0.1509,0.3775,0.5133,0.9668,2.0899,0.6933,0.4191,-0.4802,A,0.1333,0.000-0.118,0.286,0.143,0.047
263,68835,-631.31,407,47.7,0.628,0.147,0.4374,0.5154,0.9343,0.412,0.2984,0.4304,-0.4945,A,0.1184,0.000-0.118,0.286,0.143,0.047
264,69164,-340.44,329,99.7,0.6213,0.118,0.4214,0.5733,0.946,0.6788,0.5201,0.4573,-0.5906,A,0.0942,0.000-0.118,0.286,0.143,0.047
265,69414,-47.46,250,99.2,0.4811,0.1175,0.4513,0.543,0.9204,1.4192,0.5007,0.4392,-0.5515,A,0.134,0.000-0.118,0.287,0.143,0.047
266,69668,-217.31,254,85.4,0.7439,0.1211,0.4588,0.5165,0.921,0.6291,0.4513,0.4251,-0.5071,A,0.1383,0.000-0.118,0.287,0.144,0.047
267,69902,-153.28,234,99.6,0.5306,0.107,0.4456,0.5509,0.9291,1.0501,0.4729,0.452,-0.5728,A,0.1108,0.000-0.118,0.287,0.144,0.047
268,70426,-1153.99,524,46.8,0.7581,0.1005,0.4325,0.5522,0.9494,0.1696,0.2116,0.4301,-0.5631,A,0.0956,0.000-0.118,0.288,0.144,0.048
269,70647,-210.38,221,93.2,0.7549,0.1146,0.4451,0.5257,0.9164,0.6174,0.4638,0.4579,-0.5362,A,0.1402,0.000-0.118,0.288,0.144,0.048
270,70822,-89.03,175,68.6,0.4203,0.2226,0.4856,0.511,0.8866,1.2905,0.528,0.3584,-0.5131,A,0.1124,0.000-0.118,0.289,0.144,0.048
271,71300,1.54,478,98.1,0.3642,0.1537,0.4249,0.6084,0.9614,1.8577,0.6264,0.4544,-0.652,A,0.1027,0.000-0.118,0.289,0.145,0.048
272,71453,14.48,153,98.7,0.5835,0.1671,0.4975,0.4681,0.8809,1.0547,0.6624,0.4434,-0.4378,A,0.1073,0.000-0.118,0.289,0.145,0.048
273,71600,-111.55,147,99.3,0.6779,0.1449,0.5027,0.5243,0.8719,0.735,0.6183,0.4302,-0.5335,A,0.1032,0.000-0.118,0.289,0.145,0.048
274,72873,-2315.16,1273,44.2,0.5955,0.1951,0.386,0.5596,0.9773,0.4363,0.3237,0.4589,-0.5648,A,0.1208,0.000-0.118,0.291,0.146,0.048
275,74334,-3298.1,1461,15.2,0.7722,0.1476,0.355,0.5237,0.9801,0.0897,0.0938,0.4643,-0.4916,A,0.1107,0.000-0.118,0.293,0.146,0.049
276,74696,-505.8,362,81.2,0.8145,0.0847,0.4048,0.5188,0.9472,0.2339,0.3014,0.4452,-0.5,A,0.1445,0.000-0.118,0.293,0.147,0.049
277,75081,-76.31,385,96.1,0.5415,0.169,0.4159,0.5519,0.952,1.2919,0.7279,0.4024,-0.5689,A,0.1374,0.000-0.118,0.294,0.147,0.049
278,75354,-136.49,273,96.0,0.6869,0.1996,0.4031,0.5228,0.9213,0.5373,0.7601,0.4116,-0.5079,A,0.1195,0.000-0.118,0.294,0.147,0.049
279,75645,20.17,291,100.0,0.5545,0.1805,0.4274,0.5096,0.9183,1.094,0.7768,0.4123,-0.4877,A,0.1035,0.000-0.118,0.295,0.147,0.049
280,75964,-46.55,319,99.4,0.4914,0.124,0.4029,0.5179,0.9411,1.12,0.5573,0.4528,-0.5051,A,0.1204,0.000-0.118,0.295,0.147,0.049
281,76487,122.49,523,99.6,0.3724,0.1537,0.4297,0.5418,0.9655,2.0554,0.6361,0.304,-0.5425,A,0.1188,0.000-0.118,0.296,0.148,0.049
282,76695,-113.41,208,100.0,0.6522,0.1311,0.4304,0.5183,0.9065,0.8835,0.5213,0.3774,-0.5028,A,0.1263,0.000-0.118,0.296,0.148,0.049
283,77080,314.96,385,99.2,0.3775,0.1776,0.386,0.5219,0.957,1.95,0.8067,0.3981,-0.5008,A,0.1461,0.000-0.118,0.296,0.148,0.049
284,77243,-104.05,163,95.7,0.4983,0.1702,0.4471,0.5717,0.9154,1.3205,0.6694,0.3375,-0.6024,A,0.1473,0.000-0.118,0.297,0.148,0.049
285,77413,105.13,170,99.4,0.4868,0.1876,0.4062,0.4863,0.9079,1.4065,0.6934,0.4503,-0.4347,A,0.1183,0.000-0.118,0.297,0.148,0.049
286,77836,368.96,423,99.8,0.4674,0.1826,0.3594,0.4336,0.9634,1.1645,0.7649,0.406,-0.3533,A,0.1469,0.000-0.118,0.297,0.149,0.049
287,78059,-96.95,223,96.4,0.6028,0.1474,0.4008,0.5003,0.9245,0.6107,0.6447,0.4294,-0.4675,A,0.1365,0.000-0.118,0.298,0.149,0.05
288,78373,-113.88,314,100.0,0.6136,0.1909,0.449,0.5241,0.9379,0.7751,0.7731,0.4145,-0.5309,A,0.142,0.000-0.118,0.298,0.149,0.05
289,78492,-13.73,119,98.3,0.4626,0.1226,0.5288,0.4986,0.8546,1.4803,0.4907,0.4321,-0.4986,A,0.1207,0.000-0.118,0.298,0.149,0.05
290,78655,26.86,163,96.9,0.3722,0.1446,0.4576,0.5558,0.9239,1.8518,0.5521,0.4374,-0.5754,A,0.132,0.000-0.118,0.298,0.149,0.05
291,78761,-48.04,106,88.7,0.4546,0.1254,0.5129,0.5062,0.8519,1.2541,0.4627,0.4352,-0.5028,A,0.1388,0.000-0.118,0.298,0.149,0.05
292,79065,-341.13,304,90.5,0.5146,0.1983,0.4281,0.6027,0.8981,1.0111,0.623,0.3435,-0.6599,A,0.1015,0.000-0.118,0.299,0.149,0.05
293,79352,14.6,287,96.2,0.5065,0.128,0.379,0.5339,0.9525,1.3813,0.5067,0.4598,-0.5131,A,0.144,0.000-0.118,0.299,0.15,0.05
294,79858,-162.09,506,98.4,0.5293,0.1873,0.4243,0.5373,0.9311,0.9582,0.7621,0.3829,-0.5321,A,0.1184,0.000-0.118,0.3,0.15,0.05
295,80487,-1444.22,629,11.8,0.3377,0.2264,0.3939,0.5376,0.9688,0.2813,0.095,0.4321,-0.5183,B,0.127,0.118-0.322,0.301,0.15,0.05
296,80829,-263.5,342,97.4,0.572,0.129,0.3955,0.5045,0.9364,0.7647,0.5821,0.3501,-0.4772,B,0.1126,0.118-0.322,0.301,0.151,0.05
297,80982,84.12,153,98.0,0.4528,0.1943,0.4968,0.4456,0.8846,1.3597,0.7248,0.3754,-0.414,B,0.1453,0.118-0.322,0.301,0.151,0.05
298,81548,-365.38,566,98.8,0.518,0.1146,0.4253,0.4986,0.9423,1.1272,0.5072,0.3305,-0.4715,B,0.1394,0.118-0.322,0.302,0.151,0.05
299,81764,-286.97,216,44.9,0.7101,0.1373,0.4555,0.4529,0.9276,0.4009,0.2375,0.3684,-0.4186,B,0.1067,0.118-0.322,0.302,0.151,0.05
300,81790,-39.54,26,65.4,0.7552,0.1872,0.6168,0.4082,0.5674,0.1299,0.5157,0.437,-0.3644,B,0.1364,0.118-0.322,0.302,0.151,0.05
301,82367,-1137.67,577,33.4,0.6808,0.147,0.3598,0.5257,0.9738,0.1411,0.207,0.4553,-0.4945,B,0.1177,0.118-0.322,0.303,0.152,0.051
302,82692,-320.73,325,99.4,0.5671,0.1373,0.4119,0.5719,0.9558,0.6844,0.5853,0.4394,-0.6004,B,0.1326,0.118-0.322,0.303,0.152,0.051
303,82717,-16.41,25,84.0,0.7389,0.1436,0.6899,0.2506,0.5305,0.1583,0.5608,0.414,-0.1737,B,0.1251,0.118-0.322,0.303,0.152,0.051
304,82876,-122.65,159,98.1,0.7451,0.1744,0.4426,0.4797,0.8916,0.1944,0.7605,0.3829,-0.4486,B,0.1045,0.118-0.322,0.303,0.152,0.051
305,82961,60.03,85,97.6,0.4116,0.2204,0.4736,0.4654,0.8684,1.6178,0.9182,0.3965,-0.4231,B,0.143,0.118-0.322,0.303,0.152,0.051
306,83120,-183.67,159,79.9,0.8957,0.0958,0.4093,0.4834,0.929,0.109,0.3717,0.464,-0.4445,B,0.1033,0.118-0.322,0.303,0.153,0.051
307,83237,-66.35,117,100.0,0.7749,0.1597,0.4534,0.4988,0.855,0.5048,0.6259,0.4293,-0.455,B,0.1455,0.118-0.322,0.304,0.153,0.051
308,83479,-274.65,242,97.1,0.7797,0.1141,0.3861,0.5412,0.9322,0.3545,0.5206,0.3779,-0.5342,B,0.1431,0.118-0.322,0.304,0.153,0.051
309,83642,-151.37,163,91.4,0.4221,0.0727,0.505,0.6144,0.9153,1.7546,0.335,0.4482,-0.7163,B,0.1164,0.118-0.322,0.304,0.153,0.051
310,83868,-88.25,226,99.1,0.4407,0.1455,0.4424,0.5953,0.9297,1.4823,0.6292,0.4246,-0.6289,B,0.109,0.118-0.322,0.304,0.153,0.051
311,84274,72.09,406,92.6,0.5744,0.1797,0.3669,0.4617,0.9507,0.8544,0.742,0.3337,-0.3981,B,0.1036,0.118-0.322,0.305,0.154,0.051
312,84447,-156.7,173,99.4,0.6703,0.2136,0.4281,0.5457,0.9288,0.3517,0.8673,0.3654,-0.5449,B,0.1237,0.118-0.322,0.305,0.154,0.051
313,84543,-0.93,96,99.0,0.5761,0.2083,0.4384,0.4501,0.8703,0.7013,0.8877,0.3737,-0.4015,B,0.1304,0.118-0.322,0.305,0.154,0.051
314,84862,-138.34,319,94.0,0.5938,0.1489,0.4085,0.5192,0.9416,0.7774,0.5999,0.4271,-0.5045,B,0.142,0.118-0.322,0.305,0.154,0.051
